#JD -  2457388 (hr) Flux  Fl_err  Model_fl   Residual for 2.23um (%)
      -2.4139274      0.99356134    0.0027382368      0.00000      0.00000
      -2.3967685      0.99728655    0.0027458978      0.00000      0.00000
      -2.3796119       1.0010436    0.0027224710      0.00000      0.00000
      -2.3624283      0.99394578    0.0027456312      0.00000      0.00000
      -2.3452542      0.99022886    0.0026714369      0.00000      0.00000
      -2.3280954      0.99749115    0.0026429961      0.00000      0.00000
      -2.3108841      0.99906250    0.0026909881      0.00000      0.00000
      -2.2937279      0.99611422    0.0027403728      0.00000      0.00000
      -2.2765756      0.99576214    0.0026577030      0.00000      0.00000
      -2.2594209      0.99805679    0.0027353706      0.00000      0.00000
      -2.2422617      0.99170591    0.0025633842      0.00000      0.00000
      -2.2251076       1.0005451    0.0025790528      0.00000      0.00000
      -2.2079540      0.98568419    0.0025999105      0.00000      0.00000
      -2.1907916       1.0070459    0.0025627396      0.00000      0.00000
      -2.1736349       1.0030250    0.0025826266      0.00000      0.00000
      -2.1564684       1.0043591    0.0025516201      0.00000      0.00000
      -2.1393057       1.0030951    0.0025871060      0.00000      0.00000
      -2.1221514       1.0072292    0.0025758511      0.00000      0.00000
      -2.1049994       1.0060174    0.0025570878      0.00000      0.00000
      -2.0878427       1.0166597    0.0026375301      0.00000      0.00000
      -2.0535003      0.99655116    0.0025651139      0.00000      0.00000
      -2.0363209       1.0016950    0.0024961317      0.00000      0.00000
      -2.0191896      0.99776283    0.0025156976      0.00000      0.00000
      -2.0020402       1.0056265    0.0026391136      0.00000      0.00000
      -1.9848875       1.0080808    0.0025948131      0.00000      0.00000
      -1.9677348      0.99934810    0.0025776791      0.00000      0.00000
      -1.9505772      0.99902713    0.0025492182      0.00000      0.00000
      -1.9334253      0.99466328    0.0025353437      0.00000      0.00000
      -1.9162731      0.99533547    0.0026142781      0.00000      0.00000
      -1.8991183      0.99609455    0.0026069291      0.00000      0.00000
      -1.8819675       1.0003443    0.0025972705      0.00000      0.00000
      -1.8648166      0.99409875    0.0026244132      0.00000      0.00000
      -1.8476630       1.0008944    0.0026133375      0.00000      0.00000
      -1.8305127      0.99423753    0.0025905390      0.00000      0.00000
      -1.8133558      0.99718929    0.0028421662      0.00000      0.00000
      -1.7961718      0.99562827    0.0025924024      0.00000      0.00000
      -1.7789818      0.99454116    0.0025664226      0.00000      0.00000
      -1.7618224       1.0046287    0.0025997705      0.00000      0.00000
      -1.7446703      0.99856757    0.0025641296      0.00000      0.00000
      -1.7275163       1.0003543    0.0025383855      0.00000      0.00000
      -1.7103350       1.0016043    0.0025195962      0.00000      0.00000
      -1.6931812       1.0012501    0.0025664792      0.00000      0.00000
      -1.6760198       1.0034268    0.0025543205      0.00000      0.00000
      -1.6588624      0.99296111    0.0025606822      0.00000      0.00000
      -1.6417030      0.99169119    0.0025472615      0.00000      0.00000
      -1.6245494       1.0057288    0.0025358240      0.00000      0.00000
      -1.6073352      0.99395432    0.0025146484      0.00000      0.00000
      -1.5901794      0.99745459    0.0024612710      0.00000      0.00000
      -1.5730222      0.99782899    0.0024837819      0.00000      0.00000
      -1.5558700      0.99308157    0.0024914930      0.00000      0.00000
      -1.5387079      0.99783097    0.0024827217      0.00000      0.00000
      -1.5215525       1.0027905    0.0025039786      0.00000      0.00000
      -1.5043944       1.0023746    0.0025116752      0.00000      0.00000
      -1.4700676      0.99792237    0.0025336229      0.00000      0.00000
      -1.4528847       1.0001992    0.0024721551      0.00000      0.00000
      -1.4357223      0.99837329    0.0024948962      0.00000      0.00000
      -1.4185246      0.99676436    0.0024630021      0.00000      0.00000
      -1.4013444      0.99384788    0.0024505006      0.00000      0.00000
      -1.3841855       1.0048683    0.0025220927      0.00000      0.00000
      -1.3669997       1.0042996    0.0024572396      0.00000      0.00000
      -1.3498463      0.99896606    0.0024179372      0.00000      0.00000
      -1.3326628       1.0026750    0.0025474929      0.00000      0.00000
      -1.3154663       1.0004045    0.0024342925      0.00000      0.00000
      -1.2982878       1.0059611    0.0024556601      0.00000      0.00000
      -1.2811327       1.0033965    0.0024725086      0.00000      0.00000
      -1.2639686      0.99523539    0.0023749928      0.00000      0.00000
      -1.2468145       1.0042214    0.0024101789      0.00000      0.00000
      -1.2296646      0.99583069    0.0024505075      0.00000      0.00000
      -1.2125125       1.0007719    0.0023850598      0.00000      0.00000
      -1.1953755       1.0069896    0.0024245941      0.00000      0.00000
      -1.1782241       1.0052893    0.0024305766      0.00000      0.00000
      -1.1610706       1.0041606    0.0024252896      0.00000      0.00000
      -1.1439169       1.0120399    0.0024834787      0.00000      0.00000
      -1.1267321       1.0029091    0.0024352465      0.00000      0.00000
      -1.1095584       1.0006655    0.0024523388      0.00000      0.00000
      -1.0924102       1.0078166    0.0024692012      0.00000      0.00000
      -1.0752579       1.0160873    0.0024748235      0.00000      0.00000
      -1.0580962       1.0093162    0.0024689955      0.00000      0.00000
      -1.0409426      0.99540587    0.0023695347      0.00000      0.00000
      -1.0237881       1.0078504    0.0024507393      0.00000      0.00000
      -1.0066325       1.0087387    0.0024217220      0.00000      0.00000
