#JD -  2457388 (hr) Flux  Fl_err  Model_fl   Residual for 2.17um (%)
      -2.4139274      0.98949094    0.0025734666      0.00000      0.00000
      -2.3967685      0.99547934    0.0025997299      0.00000      0.00000
      -2.3796119      0.99618603    0.0025837716      0.00000      0.00000
      -2.3624283      0.99243165    0.0025771701      0.00000      0.00000
      -2.3452542      0.99412606    0.0025622264      0.00000      0.00000
      -2.3280954      0.99090771    0.0024833679      0.00000      0.00000
      -2.3108841      0.99544104    0.0025390900      0.00000      0.00000
      -2.2937279      0.99538188    0.0025911455      0.00000      0.00000
      -2.2765756      0.99815820    0.0025227864      0.00000      0.00000
      -2.2594209       1.0008186    0.0026122038      0.00000      0.00000
      -2.2422617      0.99495381    0.0024336994      0.00000      0.00000
      -2.2251076      0.99717479    0.0024215362      0.00000      0.00000
      -2.2079540      0.99083323    0.0024189577      0.00000      0.00000
      -2.1907916      0.99247778    0.0023648393      0.00000      0.00000
      -2.1736349       1.0001651    0.0024131122      0.00000      0.00000
      -2.1564684       1.0018609    0.0023988237      0.00000      0.00000
      -2.1393057       1.0043357    0.0024455040      0.00000      0.00000
      -2.1221514      0.99267564    0.0023795531      0.00000      0.00000
      -2.1049994       1.0026005    0.0023998567      0.00000      0.00000
      -2.0878427       1.0107940    0.0024470417      0.00000      0.00000
      -2.0706809      0.99391627    0.0023891035      0.00000      0.00000
      -2.0535003      0.99880451    0.0024008365      0.00000      0.00000
      -2.0363209       1.0004596    0.0023486473      0.00000      0.00000
      -2.0191896      0.99797748    0.0023865115      0.00000      0.00000
      -2.0020402       1.0055723    0.0025056506      0.00000      0.00000
      -1.9848875      0.99959714    0.0024229304      0.00000      0.00000
      -1.9677348       1.0026760    0.0024310039      0.00000      0.00000
      -1.9505772       1.0006821    0.0024274062      0.00000      0.00000
      -1.9334253       1.0050209    0.0024339193      0.00000      0.00000
      -1.9162731      0.99808334    0.0024834281      0.00000      0.00000
      -1.8991183      0.99673023    0.0024677765      0.00000      0.00000
      -1.8819675      0.99309843    0.0024373904      0.00000      0.00000
      -1.8648166       1.0008378    0.0024968597      0.00000      0.00000
      -1.8476630       1.0054546    0.0024862904      0.00000      0.00000
      -1.8305127      0.99831208    0.0024865362      0.00000      0.00000
      -1.8133558      0.98830895    0.0026796424      0.00000      0.00000
      -1.7961718       1.0000584    0.0024793152      0.00000      0.00000
      -1.7789818      0.99425568    0.0024062613      0.00000      0.00000
      -1.7618224       1.0038350    0.0024581781      0.00000      0.00000
      -1.7446703      0.99696103    0.0024134024      0.00000      0.00000
      -1.7275163       1.0014124    0.0024073833      0.00000      0.00000
      -1.7103350       1.0023462    0.0023625607      0.00000      0.00000
      -1.6931812       1.0023868    0.0024331594      0.00000      0.00000
      -1.6760198       1.0020802    0.0023847078      0.00000      0.00000
      -1.6588624       1.0035551    0.0024462123      0.00000      0.00000
      -1.6417030      0.99464704    0.0024221235      0.00000      0.00000
      -1.6245494       1.0050689    0.0024001696      0.00000      0.00000
      -1.6073352      0.99811065    0.0023789218      0.00000      0.00000
      -1.5901794       1.0052113    0.0023501890      0.00000      0.00000
      -1.5730222       1.0025623    0.0023503695      0.00000      0.00000
      -1.5558700      0.99667798    0.0023401870      0.00000      0.00000
      -1.5387079       1.0016293    0.0023315379      0.00000      0.00000
      -1.5215525       1.0049915    0.0023554448      0.00000      0.00000
      -1.5043944       1.0017290    0.0023547029      0.00000      0.00000
      -1.4872407      0.99368810    0.0023330767      0.00000      0.00000
      -1.4700676      0.99895120    0.0023760287      0.00000      0.00000
      -1.4528847       1.0021978    0.0023217012      0.00000      0.00000
      -1.4357223       1.0019078    0.0023528698      0.00000      0.00000
      -1.4185246      0.99969875    0.0023370306      0.00000      0.00000
      -1.4013444       1.0040091    0.0023270773      0.00000      0.00000
      -1.3841855       1.0067624    0.0023736513      0.00000      0.00000
      -1.3669997       1.0072052    0.0023118535      0.00000      0.00000
      -1.3498463       1.0038242    0.0022709561      0.00000      0.00000
      -1.3326628       1.0018736    0.0023895880      0.00000      0.00000
      -1.3154663      0.99917065    0.0022815594      0.00000      0.00000
      -1.2982878       1.0018352    0.0022902595      0.00000      0.00000
      -1.2811327       1.0058379    0.0023250472      0.00000      0.00000
      -1.2639686      0.99562755    0.0022306019      0.00000      0.00000
      -1.2468145       1.0067899    0.0022627214      0.00000      0.00000
