#JD -  2457388 (hr) Flux  Fl_err  Model_fl   Residual for 1.56um (%)
      -2.4139274       1.0044406    0.0023863096      0.00000      0.00000
      -2.3967685       1.0023009    0.0024080662      0.00000      0.00000
      -2.3796119      0.99166643    0.0023441761      0.00000      0.00000
      -2.3624283      0.99787338    0.0024061483      0.00000      0.00000
      -2.3452542      0.99217424    0.0023489255      0.00000      0.00000
      -2.3280954       1.0012873    0.0022976501      0.00000      0.00000
      -2.3108841       1.0000391    0.0023407147      0.00000      0.00000
      -2.2937279       1.0005594    0.0023988052      0.00000      0.00000
      -2.2765756      0.99537860    0.0023101737      0.00000      0.00000
      -2.2594209      0.99974671    0.0024138951      0.00000      0.00000
      -2.2422617      0.99958873    0.0022408778      0.00000      0.00000
      -2.2251076      0.99784260    0.0021972056      0.00000      0.00000
      -2.2079540      0.99870864    0.0022067072      0.00000      0.00000
      -2.1907916       1.0003588    0.0021733015      0.00000      0.00000
      -2.1736349      0.99993236    0.0021851420      0.00000      0.00000
      -2.1564684      0.99788016    0.0021739104      0.00000      0.00000
      -2.1393057      0.99518759    0.0021923423      0.00000      0.00000
      -2.1221514       1.0015292    0.0021823077      0.00000      0.00000
      -2.1049994       1.0062745    0.0021962644      0.00000      0.00000
      -2.0878427       1.0039153    0.0022009084      0.00000      0.00000
      -2.0706809      0.99031633    0.0021524320      0.00000      0.00000
      -2.0535003       1.0043184    0.0021662136      0.00000      0.00000
      -2.0363209       1.0005359    0.0021195539      0.00000      0.00000
      -2.0191896      0.99475982    0.0021464168      0.00000      0.00000
      -2.0020402       1.0078857    0.0022701357      0.00000      0.00000
      -1.9848875       1.0080150    0.0021961397      0.00000      0.00000
      -1.9677348      0.99974388    0.0021629709      0.00000      0.00000
      -1.9505772      0.99970539    0.0021691767      0.00000      0.00000
      -1.9334253       1.0002167    0.0021687088      0.00000      0.00000
      -1.9162731      0.99574149    0.0022276711      0.00000      0.00000
      -1.8991183       1.0039922    0.0022272315      0.00000      0.00000
      -1.8819675      0.99556879    0.0022067812      0.00000      0.00000
      -1.8648166      0.99263756    0.0022052173      0.00000      0.00000
      -1.8476630      0.99669666    0.0021866102      0.00000      0.00000
      -1.8305127      0.99784642    0.0022152538      0.00000      0.00000
      -1.8133558      0.98867622    0.0024300591      0.00000      0.00000
      -1.7961718      0.99856193    0.0021874066      0.00000      0.00000
      -1.7789818      0.99832381    0.0021518401      0.00000      0.00000
      -1.7618224       1.0002446    0.0021848904      0.00000      0.00000
      -1.7446703      0.99423128    0.0021271781      0.00000      0.00000
      -1.7275163      0.99412010    0.0021363653      0.00000      0.00000
      -1.7103350      0.99807089    0.0021009598      0.00000      0.00000
      -1.6931812      0.99497299    0.0021260596      0.00000      0.00000
      -1.6760198      0.99562530    0.0020987623      0.00000      0.00000
      -1.6588624      0.99366049    0.0021421774      0.00000      0.00000
      -1.6417030      0.99067202    0.0021286671      0.00000      0.00000
      -1.6245494       1.0051191    0.0020768511      0.00000      0.00000
      -1.6073352      0.99401196    0.0020669029      0.00000      0.00000
      -1.5901794      0.99906969    0.0020435929      0.00000      0.00000
      -1.5730222      0.99612857    0.0020404529      0.00000      0.00000
      -1.5558700      0.99704179    0.0020599546      0.00000      0.00000
      -1.5387079      0.99856710    0.0020306096      0.00000      0.00000
      -1.5215525      0.99765340    0.0020390273      0.00000      0.00000
      -1.5043944      0.99604821    0.0020358831      0.00000      0.00000
      -1.4872407       1.0034727    0.0020321834      0.00000      0.00000
      -1.4700676       1.0026560    0.0020750199      0.00000      0.00000
      -1.4528847       1.0061098    0.0020178847      0.00000      0.00000
      -1.4357223      0.99728579    0.0020306255      0.00000      0.00000
      -1.4185246       1.0045313    0.0020154042      0.00000      0.00000
      -1.4013444      0.99954534    0.0019886710      0.00000      0.00000
      -1.3841855      0.99804538    0.0020234056      0.00000      0.00000
      -1.3669997       1.0002814    0.0019727090      0.00000      0.00000
      -1.3498463       1.0016856    0.0019392507      0.00000      0.00000
      -1.3326628      0.99709960    0.0020601564      0.00000      0.00000
