#JD -  2457388 (hr) Flux  Fl_err  Model_fl   Residual for 1.50um (%)
      -2.4139274       1.0024199    0.0025331503      0.00000      0.00000
      -2.3967685       1.0039789    0.0025665381      0.00000      0.00000
      -2.3796119      0.99497178    0.0024904046      0.00000      0.00000
      -2.3624283      0.99995846    0.0025669982      0.00000      0.00000
      -2.3452542      0.98736809    0.0024581417      0.00000      0.00000
      -2.3280954       1.0010800    0.0024042045      0.00000      0.00000
      -2.3108841      0.99889677    0.0024835136      0.00000      0.00000
      -2.2937279       1.0001510    0.0025498303      0.00000      0.00000
      -2.2765756      0.99809735    0.0024317018      0.00000      0.00000
      -2.2594209       1.0021005    0.0025771015      0.00000      0.00000
      -2.2422617       1.0060976    0.0023936569      0.00000      0.00000
      -2.2251076      0.99855738    0.0023169355      0.00000      0.00000
      -2.2079540      0.99873569    0.0023380627      0.00000      0.00000
      -2.1907916      0.99808871    0.0022740662      0.00000      0.00000
      -2.1736349       1.0001524    0.0023070161      0.00000      0.00000
      -2.1564684       1.0026963    0.0022632402      0.00000      0.00000
      -2.1393057      0.99737028    0.0023141617      0.00000      0.00000
      -2.1221514       1.0023018    0.0022949275      0.00000      0.00000
      -2.1049994       1.0034273    0.0022848294      0.00000      0.00000
      -2.0878427      0.99977252    0.0023368394      0.00000      0.00000
      -2.0706809      0.99865988    0.0022986521      0.00000      0.00000
      -2.0535003      0.99814722    0.0022687720      0.00000      0.00000
      -2.0363209      0.99229386    0.0022045987      0.00000      0.00000
      -2.0191896      0.99825505    0.0022726711      0.00000      0.00000
      -2.0020402      0.99674478    0.0023911248      0.00000      0.00000
      -1.9848875      0.99940137    0.0022898347      0.00000      0.00000
      -1.9677348      0.99910389    0.0022849345      0.00000      0.00000
      -1.9505772      0.99908329    0.0022655840      0.00000      0.00000
      -1.9334253      0.99822901    0.0022799941      0.00000      0.00000
      -1.9162731      0.99517849    0.0023435237      0.00000      0.00000
      -1.8991183       1.0028695    0.0023603151      0.00000      0.00000
      -1.8819675      0.99705582    0.0022868815      0.00000      0.00000
      -1.8648166      0.99307203    0.0023001734      0.00000      0.00000
      -1.8476630       1.0006573    0.0023232726      0.00000      0.00000
      -1.8305127      0.99498086    0.0023112531      0.00000      0.00000
      -1.8133558       1.0007543    0.0026151359      0.00000      0.00000
      -1.7961718       1.0006597    0.0023047959      0.00000      0.00000
      -1.7789818      0.99609406    0.0022564431      0.00000      0.00000
      -1.7618224      0.99891756    0.0022898452      0.00000      0.00000
      -1.7446703       1.0004672    0.0022590625      0.00000      0.00000
      -1.7275163      0.99773531    0.0022402906      0.00000      0.00000
      -1.7103350      0.99624154    0.0022011675      0.00000      0.00000
      -1.6931812      0.99814520    0.0022587053      0.00000      0.00000
      -1.6760198      0.99960864    0.0022106174      0.00000      0.00000
      -1.6588624       1.0032830    0.0022647619      0.00000      0.00000
      -1.6417030      0.99910056    0.0022534994      0.00000      0.00000
      -1.6245494      0.99999287    0.0021876658      0.00000      0.00000
      -1.6073352      0.99540786    0.0021765753      0.00000      0.00000
      -1.5901794      0.99835481    0.0021189270      0.00000      0.00000
      -1.5730222      0.99620304    0.0021343908      0.00000      0.00000
      -1.5558700       1.0013476    0.0021593752      0.00000      0.00000
      -1.5387079      0.99540979    0.0021220498      0.00000      0.00000
      -1.5215525      0.99550967    0.0021198086      0.00000      0.00000
      -1.5043944      0.99795031    0.0021337336      0.00000      0.00000
      -1.4872407       1.0010514    0.0021490695      0.00000      0.00000
      -1.4700676       1.0005332    0.0021886149      0.00000      0.00000
      -1.4528847       1.0007182    0.0021035903      0.00000      0.00000
      -1.4357223      0.99800730    0.0021243668      0.00000      0.00000
      -1.4185246      0.99808572    0.0021008766      0.00000      0.00000
      -1.4013444      0.99672334    0.0020932635      0.00000      0.00000
      -1.3841855      0.99881580    0.0021163266      0.00000      0.00000
      -1.3669997       1.0018811    0.0020688033      0.00000      0.00000
      -1.3498463       1.0031889    0.0020515160      0.00000      0.00000
      -1.3326628       1.0029705    0.0021639349      0.00000      0.00000
      -1.3154663       1.0020070    0.0020571444      0.00000      0.00000
      -1.2982878       1.0019815    0.0020589862      0.00000      0.00000
      -1.2811327       1.0005335    0.0020544849      0.00000      0.00000
      -1.2639686      0.99948870    0.0020147407      0.00000      0.00000
      -1.2468145      0.99967564    0.0020290956      0.00000      0.00000
      -1.2296646       1.0031141    0.0020750522      0.00000      0.00000
      -1.2125125      0.99552299    0.0019841202      0.00000      0.00000
      -1.1953755       1.0040081    0.0020260008      0.00000      0.00000
      -1.1782241      0.99748691    0.0020109870      0.00000      0.00000
      -1.1610706      0.99736449    0.0020190652      0.00000      0.00000
      -1.1439169      0.99932965    0.0020733469      0.00000      0.00000
      -1.1267321      0.99657909    0.0020375109      0.00000      0.00000
      -1.1095584       1.0005456    0.0020874087      0.00000      0.00000
      -1.0924102      0.99841177    0.0020648469      0.00000      0.00000
      -1.0752579       1.0025517    0.0020726453      0.00000      0.00000
      -1.0580962       1.0044460    0.0020804336      0.00000      0.00000
      -1.0409426      0.99909777    0.0020121408      0.00000      0.00000
      -1.0237881       1.0031116    0.0020571324      0.00000      0.00000
      -1.0066325       1.0046727    0.0020254393      0.00000      0.00000
     -0.98947485      0.99950111    0.0020785772      0.00000      0.00000
     -0.97231195       1.0013504    0.0020329543      0.00000      0.00000
     -0.95515907       1.0022608    0.0020704740      0.00000      0.00000
     -0.93798331       1.0016242    0.0020455102      0.00000      0.00000
     -0.92082277       1.0011343    0.0020282104      0.00000      0.00000
     -0.90363025      0.99789585    0.0020263055      0.00000      0.00000
     -0.88647098      0.99822407    0.0020781341      0.00000      0.00000
     -0.86930338       1.0015278    0.0021077368      0.00000      0.00000
     -0.85214707       1.0022763    0.0021202981      0.00000      0.00000
     -0.83499177       1.0029699    0.0021233989      0.00000      0.00000
     -0.81781283       1.0011720    0.0020694137      0.00000      0.00000
     -0.80065585       1.0010002    0.0020492481      0.00000      0.00000
     -0.78350712       1.0030481    0.0021294363      0.00000      0.00000
     -0.76631989       1.0033561    0.0021622521      0.00000      0.00000
     -0.74916646      0.99984320    0.0020278471      0.00000      0.00000
     -0.73201772       1.0036434    0.0020559805      0.00000      0.00000
     -0.71485827      0.99949350    0.0020521947      0.00000      0.00000
     -0.69768679      0.99928627    0.0020643713      0.00000      0.00000
     -0.68053768       1.0063261    0.0021112363      0.00000      0.00000
     -0.66338503       1.0075102    0.0021222497      0.00000      0.00000
     -0.64623282       1.0029307    0.0021262325      0.00000      0.00000
     -0.62907667       1.0010374    0.0021452771      0.00000      0.00000
     -0.61190716       1.0073646    0.0021812213      0.00000      0.00000
     -0.59474967       1.0019598    0.0020805652      0.00000      0.00000
     -0.57759460      0.99972952    0.0020649039      0.00000      0.00000
     -0.56041372       1.0029865    0.0020981169      0.00000      0.00000
     -0.54326313       1.0062216    0.0021007255      0.00000      0.00000
     -0.52607189       1.0056965    0.0020699155      0.00000      0.00000
     -0.50891352       1.0066463    0.0020476905      0.00000      0.00000
     -0.49168405       1.0003620    0.0020385901      0.00000      0.00000
     -0.45732503       1.0017822    0.0021079907      0.00000      0.00000
     -0.44017357       1.0063873    0.0020942531      0.00000      0.00000
     -0.42301279      0.99667645    0.0020768754      0.00000      0.00000
     -0.40583064       1.0063125    0.0020877260      0.00000      0.00000
     -0.38865100       1.0020383    0.0020443368      0.00000      0.00000
     -0.37149500       1.0077432    0.0020711955      0.00000      0.00000
     -0.35434107       1.0028939    0.0020590348      0.00000      0.00000
     -0.33717167       1.0061553    0.0020346234      0.00000      0.00000
     -0.32001138      0.99724972    0.0020086410      0.00000      0.00000
     -0.30285690       1.0051678    0.0020561684      0.00000      0.00000
     -0.28569942       1.0061727    0.0021168161      0.00000      0.00000
     -0.26853983       1.0062825    0.0020863130      0.00000      0.00000
     -0.25137686      0.99976174    0.0020504643      0.00000      0.00000
     -0.23421697      0.99904972    0.0020277384      0.00000      0.00000
     -0.21703383      0.99774564    0.0020009943      0.00000      0.00000
     -0.19983917       1.0040968    0.0020649239      0.00000      0.00000
     -0.18265923       1.0031805    0.0020481569      0.00000      0.00000
     -0.16550921       1.0017801    0.0020176522      0.00000      0.00000
     -0.14835759      0.99711291    0.0020095681      0.00000      0.00000
     -0.13120325       1.0042694    0.0020069934      0.00000      0.00000
     -0.11404668       1.0058909    0.0019980445      0.00000      0.00000
    -0.096892018       1.0032354    0.0020021601      0.00000      0.00000
    -0.079706144       1.0016875    0.0020401456      0.00000      0.00000
    -0.062549081       1.0068613    0.0020405040      0.00000      0.00000
    -0.045385737       1.0008549    0.0020457505      0.00000      0.00000
    -0.028229568       1.0034698    0.0021107312      0.00000      0.00000
    -0.011077188       1.0015847    0.0020905135      0.00000      0.00000
     0.023241006       1.0029214    0.0020466084      0.00000      0.00000
     0.040394884       1.0020801    0.0020851980      0.00000      0.00000
     0.057586715       1.0028121    0.0020574223      0.00000      0.00000
     0.074738078      0.99853646    0.0020427420      0.00000      0.00000
     0.091926958       1.0032973    0.0020370662      0.00000      0.00000
      0.10908441      0.99916730    0.0020076992      0.00000      0.00000
      0.12624985      0.99468650    0.0020021466      0.00000      0.00000
      0.14343952       1.0006511    0.0019991004      0.00000      0.00000
      0.16059910       1.0019704    0.0019877777      0.00000      0.00000
      0.17781410       1.0007088    0.0019510924      0.00000      0.00000
      0.19497075      0.99665411    0.0019718327      0.00000      0.00000
      0.21213238      0.99722889    0.0019762131      0.00000      0.00000
      0.22931802      0.99865552    0.0019861409      0.00000      0.00000
      0.24653504      0.99244697    0.0019604511      0.00000      0.00000
      0.26378680      0.99919883    0.0020503420      0.00000      0.00000
      0.28097971      0.99422097    0.0019734464      0.00000      0.00000
      0.29821431       1.0035092    0.0019992909      0.00000      0.00000
      0.31541125       1.0008380    0.0019939194      0.00000      0.00000
      0.33270907       1.0013912    0.0019859169      0.00000      0.00000
      0.35002717      0.99635377    0.0019696322      0.00000      0.00000
      0.36729911      0.99797594    0.0019808761      0.00000      0.00000
      0.38443540      0.99762371    0.0020089288      0.00000      0.00000
      0.40167135       1.0025161    0.0020362861      0.00000      0.00000
      0.41898493      0.99850208    0.0020157805      0.00000      0.00000
      0.43629516       1.0001929    0.0020305658      0.00000      0.00000
      0.45350696      0.99648054    0.0019853003      0.00000      0.00000
      0.47090033      0.99658862    0.0019888381      0.00000      0.00000
      0.48835700      0.99293514    0.0019936805      0.00000      0.00000
      0.50571612       1.0005103    0.0020265074      0.00000      0.00000
      0.52294159       1.0006371    0.0020329044      0.00000      0.00000
      0.54011025      0.99939629    0.0020252172      0.00000      0.00000
      0.55726436       1.0019377    0.0020435821      0.00000      0.00000
      0.57441739       1.0005762    0.0020077449      0.00000      0.00000
      0.59157442       1.0023769    0.0020744959      0.00000      0.00000
      0.60873171       1.0029285    0.0020723296      0.00000      0.00000
      0.62589252       1.0010917    0.0020321688      0.00000      0.00000
      0.64305001      0.99798287    0.0020536285      0.00000      0.00000
      0.66020143      0.99908689    0.0020146032      0.00000      0.00000
      0.67735273       1.0011858    0.0020372647      0.00000      0.00000
      0.69450846       1.0021515    0.0020496513      0.00000      0.00000
      0.71166889      0.99632284    0.0020104342      0.00000      0.00000
      0.72882775       1.0008066    0.0020991199      0.00000      0.00000
      0.74599063      0.99437915    0.0019787505      0.00000      0.00000
      0.76317700      0.99103563    0.0019727003      0.00000      0.00000
      0.78036917       1.0021735    0.0020536343      0.00000      0.00000
      0.79755127      0.99515635    0.0020134273      0.00000      0.00000
      0.81470158      0.99951582    0.0020096532      0.00000      0.00000
      0.83185868      0.99619036    0.0020173844      0.00000      0.00000
      0.84901674       1.0014787    0.0020314973      0.00000      0.00000
      0.86617046       1.0022194    0.0020363384      0.00000      0.00000
      0.88332214      0.99838906    0.0020193242      0.00000      0.00000
      0.90048270      0.99841084    0.0020079272      0.00000      0.00000
      0.91763412      0.99796324    0.0020602954      0.00000      0.00000
      0.93478792      0.98656030    0.0020002894      0.00000      0.00000
      0.95194602      0.99574706    0.0020547712      0.00000      0.00000
      0.96910892       1.0027706    0.0020489927      0.00000      0.00000
      0.98628861      0.99953211    0.0020440373      0.00000      0.00000
       1.0035013      0.99990767    0.0021075726      0.00000      0.00000
       1.0206516      0.99420412    0.0020579499      0.00000      0.00000
       1.0378065      0.99683143    0.0020783400      0.00000      0.00000
       1.0549635      0.99915422    0.0020745353      0.00000      0.00000
       1.0721177       1.0030267    0.0020988543      0.00000      0.00000
       1.0893100      0.99783580    0.0020613612      0.00000      0.00000
       1.1064706      0.99704089    0.0021012058      0.00000      0.00000
       1.1236278      0.99389497    0.0020575913      0.00000      0.00000
       1.1408128      0.99516818    0.0020711998      0.00000      0.00000
       1.1579989       1.0024916    0.0021012205      0.00000      0.00000
       1.1751856      0.99721667    0.0020909309      0.00000      0.00000
       1.1923734      0.99485949    0.0020713523      0.00000      0.00000
       1.2095557       1.0014587    0.0021152181      0.00000      0.00000
       1.2267322       1.0026277    0.0020875238      0.00000      0.00000
       1.2438903      0.99254857    0.0020831502      0.00000      0.00000
       1.2610724      0.99755968    0.0021129694      0.00000      0.00000
       1.2782571       1.0027822    0.0020988840      0.00000      0.00000
       1.2954189      0.99925550    0.0020459171      0.00000      0.00000
       1.3126110      0.99200901    0.0020453981      0.00000      0.00000
       1.3297718      0.99928296    0.0020889929      0.00000      0.00000
       1.3469247      0.99406444    0.0020687306      0.00000      0.00000
       1.3640834      0.99910754    0.0020540964      0.00000      0.00000
       1.3812403      0.99928338    0.0020730478      0.00000      0.00000
       1.3984073       1.0007554    0.0020904667      0.00000      0.00000
       1.4155817      0.99917165    0.0020697628      0.00000      0.00000
       1.4327269       1.0012343    0.0020710160      0.00000      0.00000
       1.4498929       1.0040865    0.0021904180      0.00000      0.00000
       1.4670406       1.0032538    0.0021080134      0.00000      0.00000
       1.4842200       1.0012888    0.0020695905      0.00000      0.00000
       1.5013747       1.0021430    0.0020380994      0.00000      0.00000
       1.5185259      0.99768149    0.0020338055      0.00000      0.00000
       1.5357130       1.0013353    0.0020648097      0.00000      0.00000
       1.5529072      0.99930969    0.0020724253      0.00000      0.00000
       1.5700583      0.98899606    0.0020426188      0.00000      0.00000
       1.5872133       1.0036812    0.0020869380      0.00000      0.00000
       1.6043720      0.99894198    0.0020936072      0.00000      0.00000
       1.6215549       1.0029861    0.0021190936      0.00000      0.00000
       1.6387078      0.99931107    0.0020626916      0.00000      0.00000
       1.6558656      0.99797223    0.0020469405      0.00000      0.00000
       1.6730446      0.99174534    0.0020303739      0.00000      0.00000
       1.6902109       1.0000520    0.0020984381      0.00000      0.00000
       1.7073672      0.99364754    0.0020874082      0.00000      0.00000
       1.7245177       1.0007439    0.0020855578      0.00000      0.00000
       1.7416723       1.0063059    0.0021124943      0.00000      0.00000
       1.7588465      0.99826073    0.0020926746      0.00000      0.00000
       1.7760022      0.99786258    0.0020830915      0.00000      0.00000
       1.7931647      0.99373417    0.0020488678      0.00000      0.00000
       1.8103677      0.99794698    0.0021185740      0.00000      0.00000
       1.8275192       1.0049449    0.0020858083      0.00000      0.00000
       1.8446959       1.0032138    0.0020956536      0.00000      0.00000
       1.8618395       1.0000084    0.0021128588      0.00000      0.00000
       1.8790021       1.0015433    0.0021029569      0.00000      0.00000
       1.8961957       1.0002790    0.0021415527      0.00000      0.00000
       1.9133663      0.99764365    0.0021020851      0.00000      0.00000
       1.9305401       1.0033877    0.0021335077      0.00000      0.00000
       1.9476975       1.0079751    0.0021598257      0.00000      0.00000
       1.9648636       1.0043842    0.0021445261      0.00000      0.00000
       1.9820230      0.99925576    0.0021611616      0.00000      0.00000
       1.9991862       1.0018784    0.0021538051      0.00000      0.00000
       2.0163497      0.99599741    0.0021607633      0.00000      0.00000
       2.0335066       1.0009752    0.0021596511      0.00000      0.00000
       2.0506635       1.0018451    0.0021024864      0.00000      0.00000
       2.0678104       1.0015988    0.0021175916      0.00000      0.00000
       2.0849738       1.0035954    0.0021305663      0.00000      0.00000
       2.1021310       1.0056703    0.0021181402      0.00000      0.00000
       2.1192868       1.0052172    0.0020932164      0.00000      0.00000
       2.1364658      0.99783651    0.0020858588      0.00000      0.00000
       2.1536434       1.0033759    0.0020800149      0.00000      0.00000
       2.1708035      0.99906534    0.0020779784      0.00000      0.00000
       2.1879862      0.99400055    0.0020707561      0.00000      0.00000
       2.2051383       1.0038426    0.0020522892      0.00000      0.00000
       2.2222890       1.0021213    0.0020766266      0.00000      0.00000
       2.2394492       1.0007633    0.0020837315      0.00000      0.00000
