#JD -  2457388 (hr) Flux  Fl_err  Model_fl   Residual for 1.02um (%)
      -2.4139274      0.99803133    0.0030521528      0.00000      0.00000
      -2.3967685      0.99206182    0.0030290204      0.00000      0.00000
      -2.3796119       1.0030357    0.0029918202      0.00000      0.00000
      -2.3624283      0.99531930    0.0030203803      0.00000      0.00000
      -2.3452542      0.99681909    0.0029693535      0.00000      0.00000
      -2.3108841       1.0007271    0.0029675948      0.00000      0.00000
      -2.2937279      0.99836718    0.0029895461      0.00000      0.00000
      -2.2765756       1.0063160    0.0029943852      0.00000      0.00000
      -2.2594209       1.0104220    0.0030735160      0.00000      0.00000
      -2.2422617       1.0085530    0.0029157594      0.00000      0.00000
      -2.2251076      0.99075900    0.0028324351      0.00000      0.00000
      -2.2079540      0.99702144    0.0028587342      0.00000      0.00000
      -2.1907916      0.99836238    0.0028100071      0.00000      0.00000
      -2.1736349       1.0060280    0.0028561161      0.00000      0.00000
      -2.1564684      0.99297155    0.0028364556      0.00000      0.00000
      -2.1393057      0.99961918    0.0028517238      0.00000      0.00000
      -2.1221514      0.98922483    0.0028101352      0.00000      0.00000
      -2.1049994      0.98918451    0.0027901411      0.00000      0.00000
      -2.0878427       1.0065218    0.0028967779      0.00000      0.00000
      -2.0706809      0.99813050    0.0028317781      0.00000      0.00000
      -2.0535003       1.0015072    0.0028634168      0.00000      0.00000
      -2.0363209       1.0005605    0.0027964958      0.00000      0.00000
      -2.0191896      0.99706490    0.0028307842      0.00000      0.00000
      -2.0020402       1.0025465    0.0029511548      0.00000      0.00000
      -1.9848875      0.99491270    0.0028274918      0.00000      0.00000
      -1.9677348       1.0012023    0.0028362887      0.00000      0.00000
      -1.9505772      0.99008683    0.0028209075      0.00000      0.00000
      -1.9334253      0.99656245    0.0028450537      0.00000      0.00000
      -1.9162731      0.99366346    0.0029000599      0.00000      0.00000
      -1.8991183      0.99875518    0.0028940139      0.00000      0.00000
      -1.8819675      0.99522691    0.0028773880      0.00000      0.00000
      -1.8648166      0.99989595    0.0029168378      0.00000      0.00000
      -1.8476630       1.0099180    0.0029366219      0.00000      0.00000
      -1.8305127      0.99897199    0.0029069593      0.00000      0.00000
      -1.8133558       1.0097518    0.0032183800      0.00000      0.00000
      -1.7961718       1.0011018    0.0029189894      0.00000      0.00000
      -1.7789818       1.0032678    0.0028822560      0.00000      0.00000
      -1.7618224       1.0061881    0.0028984693      0.00000      0.00000
      -1.7446703      0.99758180    0.0028619887      0.00000      0.00000
      -1.7275163       1.0043070    0.0028631141      0.00000      0.00000
      -1.7103350       1.0046099    0.0028101402      0.00000      0.00000
      -1.6931812      0.99678963    0.0028554445      0.00000      0.00000
      -1.6760198      0.99212263    0.0028201031      0.00000      0.00000
      -1.6588624       1.0079793    0.0028881197      0.00000      0.00000
      -1.6417030       1.0119835    0.0029063300      0.00000      0.00000
      -1.6245494      0.99764623    0.0027853761      0.00000      0.00000
      -1.6073352      0.99608732    0.0028017591      0.00000      0.00000
      -1.5901794       1.0007022    0.0027676941      0.00000      0.00000
      -1.5730222      0.99567846    0.0027709241      0.00000      0.00000
      -1.5558700      0.99439686    0.0027964102      0.00000      0.00000
      -1.5387079      0.99870362    0.0027575744      0.00000      0.00000
      -1.5215525       1.0040005    0.0027855181      0.00000      0.00000
      -1.5043944      0.99764148    0.0028006429      0.00000      0.00000
      -1.4872407       1.0027465    0.0027817401      0.00000      0.00000
      -1.4700676      0.99714362    0.0028113277      0.00000      0.00000
      -1.4528847      0.99269181    0.0027189371      0.00000      0.00000
      -1.4357223      0.99430481    0.0027757303      0.00000      0.00000
      -1.4185246      0.99631025    0.0027710024      0.00000      0.00000
      -1.4013444      0.99539233    0.0027482164      0.00000      0.00000
      -1.3841855       1.0013946    0.0027954814      0.00000      0.00000
      -1.3669997      0.99530009    0.0027136426      0.00000      0.00000
      -1.3498463      0.99472135    0.0026867239      0.00000      0.00000
      -1.3326628      0.99704713    0.0028258022      0.00000      0.00000
      -1.3154663       1.0013356    0.0027403068      0.00000      0.00000
      -1.2982878      0.99580205    0.0027292201      0.00000      0.00000
      -1.2811327      0.99635605    0.0027240057      0.00000      0.00000
      -1.2639686      0.99736311    0.0026663626      0.00000      0.00000
      -1.2468145      0.99494713    0.0026788038      0.00000      0.00000
      -1.2296646       1.0014483    0.0027708008      0.00000      0.00000
      -1.2125125       1.0017166    0.0026685430      0.00000      0.00000
      -1.1953755      0.99748312    0.0026906011      0.00000      0.00000
      -1.1782241      0.99660585    0.0027024696      0.00000      0.00000
      -1.1610706      0.99529763    0.0027171839      0.00000      0.00000
      -1.1439169      0.99548501    0.0027497269      0.00000      0.00000
      -1.1267321      0.99618054    0.0027086337      0.00000      0.00000
      -1.1095584      0.99663258    0.0027577137      0.00000      0.00000
      -1.0924102      0.99682506    0.0027368645      0.00000      0.00000
      -1.0752579      0.99064448    0.0027053031      0.00000      0.00000
      -1.0580962       1.0033526    0.0027374217      0.00000      0.00000
      -1.0409426      0.99679461    0.0026885443      0.00000      0.00000
      -1.0237881      0.99883011    0.0027181183      0.00000      0.00000
      -1.0066325      0.99398433    0.0026869870      0.00000      0.00000
     -0.98947485       1.0027423    0.0027548373      0.00000      0.00000
     -0.97231195      0.99953169    0.0027215786      0.00000      0.00000
     -0.95515907      0.99961173    0.0027657543      0.00000      0.00000
     -0.93798331      0.99200921    0.0027046658      0.00000      0.00000
     -0.92082277      0.99851971    0.0027140239      0.00000      0.00000
     -0.90363025       1.0029882    0.0027187030      0.00000      0.00000
     -0.88647098       1.0029673    0.0027738244      0.00000      0.00000
     -0.86930338       1.0047788    0.0028099836      0.00000      0.00000
     -0.85214707       1.0050189    0.0028156813      0.00000      0.00000
     -0.83499177      0.99892949    0.0027884871      0.00000      0.00000
     -0.81781283       1.0053351    0.0027805702      0.00000      0.00000
     -0.80065585      0.99663605    0.0027106829      0.00000      0.00000
     -0.78350712       1.0027288    0.0028395051      0.00000      0.00000
     -0.76631989       1.0086020    0.0028673436      0.00000      0.00000
     -0.74916646      0.99595355    0.0027141717      0.00000      0.00000
     -0.73201772      0.99281309    0.0027165151      0.00000      0.00000
     -0.71485827      0.99461401    0.0027300449      0.00000      0.00000
     -0.69768679       1.0008793    0.0027642996      0.00000      0.00000
     -0.68053768      0.99965421    0.0027706535      0.00000      0.00000
     -0.66338503      0.99729983    0.0027636917      0.00000      0.00000
     -0.64623282       1.0117011    0.0028332894      0.00000      0.00000
     -0.62907667       1.0012170    0.0028648908      0.00000      0.00000
     -0.61190716       1.0049243    0.0028744877      0.00000      0.00000
     -0.59474967      0.99689360    0.0027526411      0.00000      0.00000
     -0.57759460       1.0016457    0.0027530130      0.00000      0.00000
     -0.56041372       1.0063472    0.0027894177      0.00000      0.00000
     -0.54326313       1.0041321    0.0027685151      0.00000      0.00000
     -0.52607189      0.99772366    0.0027331072      0.00000      0.00000
     -0.50891352      0.99504708    0.0026965415      0.00000      0.00000
     -0.49168405      0.99798743    0.0027062962      0.00000      0.00000
     -0.47451943      0.99887399    0.0027957713      0.00000      0.00000
     -0.45732503       1.0073723    0.0028017041      0.00000      0.00000
     -0.44017357      0.99756050    0.0027465156      0.00000      0.00000
     -0.42301279       1.0125952    0.0027704535      0.00000      0.00000
     -0.40583064      0.99997497    0.0027720156      0.00000      0.00000
     -0.38865100       1.0028846    0.0027219559      0.00000      0.00000
     -0.37149500       1.0035556    0.0027637250      0.00000      0.00000
     -0.35434107      0.99975295    0.0027224496      0.00000      0.00000
     -0.33717167      0.99451224    0.0026975060      0.00000      0.00000
     -0.32001138      0.99901596    0.0027094457      0.00000      0.00000
     -0.30285690       1.0016591    0.0027691490      0.00000      0.00000
     -0.28569942       1.0020216    0.0027714293      0.00000      0.00000
     -0.26853983       1.0011778    0.0027589783      0.00000      0.00000
     -0.25137686      0.99718331    0.0027440618      0.00000      0.00000
     -0.23421697       1.0122067    0.0027662205      0.00000      0.00000
     -0.21703383       1.0053425    0.0027001594      0.00000      0.00000
     -0.19983917      0.99980864    0.0027625841      0.00000      0.00000
     -0.18265923      0.99927025    0.0027294761      0.00000      0.00000
     -0.16550921      0.99640299    0.0027006678      0.00000      0.00000
     -0.14835759      0.99679374    0.0027042861      0.00000      0.00000
     -0.13120325      0.99266446    0.0026928246      0.00000      0.00000
     -0.11404668       1.0077630    0.0027085927      0.00000      0.00000
    -0.096892018      0.99685026    0.0027003028      0.00000      0.00000
    -0.079706144       1.0122362    0.0027708589      0.00000      0.00000
    -0.045385737      0.99822956    0.0027358670      0.00000      0.00000
    -0.028229568       1.0115156    0.0028317179      0.00000      0.00000
    -0.011077188       1.0036717    0.0027855193      0.00000      0.00000
    0.0060829930       1.0056876    0.0027920436      0.00000      0.00000
     0.023241006       1.0058094    0.0027766057      0.00000      0.00000
     0.057586715       1.0138450    0.0028103978      0.00000      0.00000
     0.074738078       1.0095463    0.0027857502      0.00000      0.00000
     0.091926958       1.0029613    0.0027396584      0.00000      0.00000
      0.10908441      0.99830102    0.0027292657      0.00000      0.00000
      0.12624985       1.0023228    0.0027407461      0.00000      0.00000
      0.14343952       1.0035675    0.0027159637      0.00000      0.00000
      0.16059910      0.99867595    0.0026922134      0.00000      0.00000
      0.17781410       1.0043276    0.0027138354      0.00000      0.00000
      0.19497075      0.99791121    0.0026896032      0.00000      0.00000
      0.21213238      0.99955510    0.0026859919      0.00000      0.00000
      0.22931802       1.0073409    0.0027327569      0.00000      0.00000
      0.24653504      0.99903013    0.0027039020      0.00000      0.00000
      0.26378680       1.0078572    0.0027876689      0.00000      0.00000
      0.28097971       1.0016448    0.0027109150      0.00000      0.00000
      0.29821431      0.99625995    0.0027131150      0.00000      0.00000
      0.31541125       1.0008110    0.0027299015      0.00000      0.00000
      0.33270907       1.0016892    0.0027080478      0.00000      0.00000
      0.35002717       1.0050054    0.0027506937      0.00000      0.00000
      0.36729911       1.0047144    0.0027249982      0.00000      0.00000
      0.38443540       1.0006598    0.0027453179      0.00000      0.00000
      0.40167135       1.0059777    0.0027490230      0.00000      0.00000
      0.41898493       1.0007266    0.0027347001      0.00000      0.00000
      0.43629516       1.0037699    0.0027702758      0.00000      0.00000
      0.47090033      0.99396691    0.0027019592      0.00000      0.00000
      0.48835700       1.0103452    0.0027427597      0.00000      0.00000
      0.50571612       1.0015918    0.0027535400      0.00000      0.00000
      0.52294159       1.0007204    0.0027357345      0.00000      0.00000
      0.55726436       1.0097569    0.0027733656      0.00000      0.00000
      0.57441739      0.99941449    0.0027332886      0.00000      0.00000
      0.59157442       1.0023269    0.0027842399      0.00000      0.00000
      0.60873171       1.0084586    0.0027976509      0.00000      0.00000
      0.62589252       1.0014436    0.0027503592      0.00000      0.00000
      0.64305001       1.0012101    0.0027557019      0.00000      0.00000
      0.66020143       1.0075864    0.0027428790      0.00000      0.00000
      0.67735273      0.99732792    0.0027382292      0.00000      0.00000
