#JD -  2457388 (hr) Flux  Fl_err  Model_fl   Residual for 0.96um (%)
      -2.4139274      0.98802891    0.0035722969      0.00000      0.00000
      -2.3796119       1.0008815    0.0034153794      0.00000      0.00000
      -2.3624283      0.99424983    0.0034586531      0.00000      0.00000
      -2.3452542      0.98170769    0.0033588135      0.00000      0.00000
      -2.3280954      0.98976279    0.0033035968      0.00000      0.00000
      -2.3108841       1.0012037    0.0034043080      0.00000      0.00000
      -2.2937279      0.97986782    0.0033821638      0.00000      0.00000
      -2.2765756      0.98285018    0.0033499780      0.00000      0.00000
      -2.2594209      0.99242739    0.0034743679      0.00000      0.00000
      -2.2422617      0.99895683    0.0032806846      0.00000      0.00000
      -2.2251076      0.98809110    0.0032182342      0.00000      0.00000
      -2.2079540      0.99823300    0.0032554185      0.00000      0.00000
      -2.1907916       1.0057338    0.0032206127      0.00000      0.00000
      -2.1736349      0.99490546    0.0032111290      0.00000      0.00000
      -2.1564684       1.0054419    0.0032322031      0.00000      0.00000
      -2.1393057      0.99391570    0.0032379395      0.00000      0.00000
      -2.1221514       1.0072779    0.0032154140      0.00000      0.00000
      -2.1049994      0.99451108    0.0031412679      0.00000      0.00000
      -2.0878427      0.97766431    0.0031337447      0.00000      0.00000
      -2.0706809      0.99962659    0.0032320889      0.00000      0.00000
      -2.0535003      0.98829338    0.0031598267      0.00000      0.00000
      -2.0363209      0.99285570    0.0031571101      0.00000      0.00000
      -2.0191896      0.99694549    0.0032072329      0.00000      0.00000
      -2.0020402      0.98600495    0.0032630173      0.00000      0.00000
      -1.9848875      0.99576089    0.0031843494      0.00000      0.00000
      -1.9677348      0.99287088    0.0032094093      0.00000      0.00000
      -1.9505772      0.99944503    0.0032116598      0.00000      0.00000
      -1.9334253       1.0098749    0.0032161549      0.00000      0.00000
      -1.9162731       1.0016191    0.0033107204      0.00000      0.00000
      -1.8991183      0.99920803    0.0032777924      0.00000      0.00000
      -1.8819675       1.0030069    0.0033141178      0.00000      0.00000
      -1.8648166       1.0011456    0.0032989374      0.00000      0.00000
      -1.8476630      0.99504249    0.0032950122      0.00000      0.00000
      -1.8305127      0.99784674    0.0033055642      0.00000      0.00000
      -1.8133558      0.99627137    0.0037153652      0.00000      0.00000
      -1.7961718      0.99538173    0.0032618997      0.00000      0.00000
      -1.7789818      0.99474650    0.0032378587      0.00000      0.00000
      -1.7618224      0.99562655    0.0032748933      0.00000      0.00000
      -1.7446703       1.0025071    0.0032325627      0.00000      0.00000
      -1.7275163      0.99992305    0.0032381135      0.00000      0.00000
      -1.7103350       1.0065154    0.0031900180      0.00000      0.00000
      -1.6931812       1.0010438    0.0032621074      0.00000      0.00000
      -1.6760198      0.99022933    0.0032258876      0.00000      0.00000
      -1.6588624      0.99627863    0.0032694732      0.00000      0.00000
      -1.6417030      0.99477998    0.0033251641      0.00000      0.00000
      -1.6245494       1.0096451    0.0031819193      0.00000      0.00000
      -1.6073352       1.0092441    0.0032203891      0.00000      0.00000
      -1.5901794       1.0100561    0.0031548463      0.00000      0.00000
      -1.5730222      0.97595178    0.0031012344      0.00000      0.00000
      -1.5558700      0.99710227    0.0031900114      0.00000      0.00000
      -1.5387079      0.99531791    0.0031149173      0.00000      0.00000
      -1.5215525       1.0050330    0.0031598322      0.00000      0.00000
      -1.5043944       1.0061486    0.0032074540      0.00000      0.00000
      -1.4872407      0.99606279    0.0031548609      0.00000      0.00000
      -1.4700676      0.99783537    0.0032008393      0.00000      0.00000
      -1.4528847      0.98072076    0.0030729719      0.00000      0.00000
      -1.4357223      0.98678756    0.0031557000      0.00000      0.00000
      -1.4185246      0.99713838    0.0031367056      0.00000      0.00000
      -1.4013444       1.0066693    0.0031324675      0.00000      0.00000
      -1.3841855       1.0024337    0.0031405278      0.00000      0.00000
      -1.3669997       1.0044843    0.0030882797      0.00000      0.00000
      -1.3498463      0.98704871    0.0030238068      0.00000      0.00000
