#JD -  2457565 (hr) Flux  Fl_err  Model_fl   Residual for 1.69um (%)
      -4.5079613      0.99426644    0.0016303196      0.00000      0.00000
      -4.4866787      0.99397536    0.0016347444      0.00000      0.00000
      -4.4653956      0.99910963    0.0016295168      0.00000      0.00000
      -4.4441073      0.99651880    0.0016503070      0.00000      0.00000
      -4.4228128      0.99443858    0.0016569503      0.00000      0.00000
      -4.4015156      0.99220899    0.0016140475      0.00000      0.00000
      -4.3802279       1.0008399    0.0016205582      0.00000      0.00000
      -4.3589434      0.99267472    0.0016450249      0.00000      0.00000
      -4.3376587      0.99959668    0.0016457499      0.00000      0.00000
      -4.3163706      0.99176376    0.0016606581      0.00000      0.00000
      -4.2950823       1.0018599    0.0016975782      0.00000      0.00000
      -4.2737971      0.99215894    0.0017053831      0.00000      0.00000
      -4.2525150      0.98748156    0.0016818336      0.00000      0.00000
      -4.2312308      0.98878681    0.0016196506      0.00000      0.00000
      -4.2099406      0.99314853    0.0016393248      0.00000      0.00000
      -4.1886509      0.99827994    0.0016215211      0.00000      0.00000
      -4.1673621      0.99638717    0.0015892148      0.00000      0.00000
      -4.1460789       1.0016598    0.0015720297      0.00000      0.00000
      -4.1247933      0.99272192    0.0015693876      0.00000      0.00000
      -4.1035074      0.99718778    0.0015615957      0.00000      0.00000
      -4.0822223      0.99575596    0.0015713426      0.00000      0.00000
      -4.0609334       1.0002195    0.0015530369      0.00000      0.00000
      -4.0396478       1.0020583    0.0015721453      0.00000      0.00000
      -4.0183600      0.99550071    0.0015737504      0.00000      0.00000
      -3.9970688       1.0068346    0.0015807563      0.00000      0.00000
      -3.9757763       1.0018342    0.0015825855      0.00000      0.00000
      -3.9544877       1.0009247    0.0015729060      0.00000      0.00000
      -3.9332025       1.0004381    0.0015812723      0.00000      0.00000
      -3.9119164       1.0030453    0.0015644190      0.00000      0.00000
      -3.8906290       1.0021976    0.0016109215      0.00000      0.00000
      -3.8693396       1.0061514    0.0016443180      0.00000      0.00000
      -3.8480549       1.0027166    0.0016675732      0.00000      0.00000
      -3.8267708       1.0068776    0.0016279117      0.00000      0.00000
      -3.8054845       1.0041274    0.0016237103      0.00000      0.00000
      -3.7841999      0.99752253    0.0016252873      0.00000      0.00000
      -3.7629137       1.0083289    0.0016171151      0.00000      0.00000
      -3.7416330       1.0024196    0.0016225657      0.00000      0.00000
      -3.7203483       1.0041303    0.0016153173      0.00000      0.00000
      -3.6990596       1.0015129    0.0016131958      0.00000      0.00000
      -3.6777688       1.0021233    0.0016213571      0.00000      0.00000
      -3.6564842       1.0118309    0.0023788599      0.00000      0.00000
      -3.6351994       1.0053758    0.0016088678      0.00000      0.00000
      -3.6139144       1.0020710    0.0015780183      0.00000      0.00000
      -3.5926299       1.0038589    0.0016153947      0.00000      0.00000
      -3.5713435       1.0029121    0.0016014385      0.00000      0.00000
      -3.5500550       1.0024438    0.0016506594      0.00000      0.00000
      -3.5287660       1.0043822    0.0016370494      0.00000      0.00000
      -3.5074870       1.0029725    0.0016658220      0.00000      0.00000
      -3.4862004      0.99855960    0.0016348826      0.00000      0.00000
      -3.4649138       1.0013973    0.0016056524      0.00000      0.00000
      -3.4436293      0.99742690    0.0016360446      0.00000      0.00000
      -3.4223535       1.0036850    0.0016484042      0.00000      0.00000
      -3.4010635       1.0056977    0.0016155240      0.00000      0.00000
      -3.3797848       1.0046262    0.0016268468      0.00000      0.00000
      -3.3584981       1.0027913    0.0016131978      0.00000      0.00000
      -3.3372108       1.0087933    0.0015731200      0.00000      0.00000
      -3.3159238       1.0022675    0.0015661899      0.00000      0.00000
      -3.2946643       1.0042235    0.0015856780      0.00000      0.00000
