#JD -  2457565 (hr) Flux  Fl_err  Model_fl   Residual for 1.50um (%)
      -4.5079613       1.0099325    0.0022498835      0.00000      0.00000
      -4.4866787       1.0066069    0.0022239739      0.00000      0.00000
      -4.4653956      0.99959056    0.0021980829      0.00000      0.00000
      -4.4441073       1.0010889    0.0022325009      0.00000      0.00000
      -4.4228128       1.0067115    0.0022455849      0.00000      0.00000
      -4.4015156      0.99818264    0.0021568490      0.00000      0.00000
      -4.3802279       1.0113879    0.0022046132      0.00000      0.00000
      -4.3589434      0.99777081    0.0021887567      0.00000      0.00000
      -4.3376587       1.0066993    0.0022226655      0.00000      0.00000
      -4.3163706      0.99717487    0.0022155967      0.00000      0.00000
      -4.2950823       1.0075721    0.0022896896      0.00000      0.00000
      -4.2737971       1.0012545    0.0022901639      0.00000      0.00000
      -4.2525150      0.99289269    0.0022903069      0.00000      0.00000
      -4.2312308      0.99309206    0.0021642243      0.00000      0.00000
      -4.2099406      0.99991473    0.0021827950      0.00000      0.00000
      -4.1886509      0.99436399    0.0021427099      0.00000      0.00000
      -4.1673621       1.0032880    0.0021381959      0.00000      0.00000
      -4.1460789       1.0211486    0.0021294383      0.00000      0.00000
      -4.1247933       1.0010101    0.0020742706      0.00000      0.00000
      -4.1035074      0.99916209    0.0020846443      0.00000      0.00000
      -4.0822223       1.0052447    0.0021136348      0.00000      0.00000
      -4.0609334       1.0036038    0.0020579744      0.00000      0.00000
      -4.0396478       1.0125406    0.0021042278      0.00000      0.00000
      -4.0183600       1.0059559    0.0020951574      0.00000      0.00000
      -3.9970688       1.0138900    0.0020978625      0.00000      0.00000
      -3.9757763       1.0052742    0.0021095532      0.00000      0.00000
      -3.9544877       1.0070251    0.0021091537      0.00000      0.00000
      -3.9332025       1.0175938    0.0021142582      0.00000      0.00000
      -3.9119164       1.0059336    0.0020672508      0.00000      0.00000
      -3.8906290       1.0077341    0.0021387538      0.00000      0.00000
      -3.8693396       1.0121046    0.0021776148      0.00000      0.00000
      -3.8480549       1.0121684    0.0022508566      0.00000      0.00000
      -3.8267708       1.0144395    0.0021733460      0.00000      0.00000
      -3.8054845       1.0142755    0.0021999613      0.00000      0.00000
      -3.7841999       1.0054637    0.0021506579      0.00000      0.00000
      -3.7629137       1.0125051    0.0021446769      0.00000      0.00000
      -3.7416330       1.0055043    0.0021603335      0.00000      0.00000
      -3.7203483       1.0113174    0.0021581042      0.00000      0.00000
      -3.6990596       1.0079145    0.0021777022      0.00000      0.00000
      -3.6777688       1.0096638    0.0021472713      0.00000      0.00000
      -3.6351994       1.0092057    0.0021096098      0.00000      0.00000
      -3.6139144       1.0039556    0.0020770001      0.00000      0.00000
      -3.5926299      0.99603322    0.0020815568      0.00000      0.00000
      -3.5713435       1.0024912    0.0020990931      0.00000      0.00000
      -3.5500550       1.0051759    0.0021791526      0.00000      0.00000
      -3.5287660       1.0072582    0.0021619184      0.00000      0.00000
      -3.5074870       1.0112356    0.0021864000      0.00000      0.00000
      -3.4862004       1.0047519    0.0021674026      0.00000      0.00000
      -3.4649138       1.0068475    0.0020955383      0.00000      0.00000
      -3.4436293       1.0068742    0.0021530083      0.00000      0.00000
      -3.4223535       1.0068909    0.0021985592      0.00000      0.00000
      -3.4010635       1.0037385    0.0021085669      0.00000      0.00000
      -3.3797848      0.99915613    0.0020936418      0.00000      0.00000
      -3.3584981       1.0033782    0.0020955556      0.00000      0.00000
      -3.3372108       1.0059058    0.0020646164      0.00000      0.00000
      -3.3159238       1.0105097    0.0020477812      0.00000      0.00000
      -3.2946643      0.99857897    0.0020689594      0.00000      0.00000
      -3.2733795      0.99305032    0.0020946049      0.00000      0.00000
      -3.2520884      0.99771231    0.0020615868      0.00000      0.00000
