#JD -  2457565 (hr) Flux  Fl_err  Model_fl   Residual for 1.32um (%)
      -4.5079613      0.98055492    0.0020402021      0.00000      0.00000
      -4.4866787      0.98651242    0.0021368213      0.00000      0.00000
      -4.4653956       1.0041258    0.0021485673      0.00000      0.00000
      -4.4441073      0.98300158    0.0021370192      0.00000      0.00000
      -4.4228128      0.97797456    0.0021300934      0.00000      0.00000
      -4.4015156      0.99267820    0.0021525541      0.00000      0.00000
      -4.3802279      0.99605874    0.0021194996      0.00000      0.00000
      -4.3589434       1.0029441    0.0021969963      0.00000      0.00000
      -4.3376587      0.98040279    0.0021630022      0.00000      0.00000
      -4.3163706      0.99845561    0.0022069639      0.00000      0.00000
      -4.2950823      0.98736904    0.0022190568      0.00000      0.00000
      -4.2737971      0.99619680    0.0022540343      0.00000      0.00000
      -4.2525150      0.98783957    0.0022119731      0.00000      0.00000
      -4.2312308      0.99591434    0.0021126091      0.00000      0.00000
      -4.2099406      0.98529895    0.0021194839      0.00000      0.00000
      -4.1886509       1.0021992    0.0021631672      0.00000      0.00000
      -4.1673621      0.98850246    0.0020849754      0.00000      0.00000
      -4.1460789      0.98927396    0.0020462124      0.00000      0.00000
      -4.1247933      0.99263107    0.0020833958      0.00000      0.00000
      -4.1035074      0.98570574    0.0019841057      0.00000      0.00000
      -4.0822223      0.98229211    0.0020447069      0.00000      0.00000
      -4.0609334      0.98620243    0.0020211164      0.00000      0.00000
      -4.0396478      0.99439642    0.0020614401      0.00000      0.00000
      -4.0183600      0.99440259    0.0020654980      0.00000      0.00000
      -3.9970688       1.0002422    0.0020644152      0.00000      0.00000
      -3.9757763       1.0014702    0.0020652366      0.00000      0.00000
      -3.9544877       1.0023901    0.0020627693      0.00000      0.00000
      -3.9332025       1.0011971    0.0020550311      0.00000      0.00000
      -3.9119164       1.0033387    0.0020737990      0.00000      0.00000
      -3.8906290      0.99433949    0.0020791864      0.00000      0.00000
      -3.8693396       1.0024177    0.0021183181      0.00000      0.00000
      -3.8480549       1.0109088    0.0021349994      0.00000      0.00000
      -3.8267708       1.0011184    0.0020804975      0.00000      0.00000
      -3.8054845      0.99807984    0.0020758044      0.00000      0.00000
      -3.7841999       1.0023932    0.0021025495      0.00000      0.00000
      -3.7629137       1.0045824    0.0020758325      0.00000      0.00000
      -3.7416330       1.0019998    0.0020988949      0.00000      0.00000
      -3.7203483       1.0102990    0.0021035525      0.00000      0.00000
      -3.6990596       1.0059946    0.0020868720      0.00000      0.00000
