#JD -  2457565 (hr) Flux  Fl_err  Model_fl   Residual for 2.35um (%)
      -4.5079613      0.99843848    0.0027894749      0.00000      0.00000
      -4.4866787       1.0028204    0.0027663300      0.00000      0.00000
      -4.4653956       1.0026369    0.0027601977      0.00000      0.00000
      -4.4441073       1.0069866    0.0028096163      0.00000      0.00000
      -4.4228128      0.99874637    0.0027932690      0.00000      0.00000
      -4.4015156      0.99977149    0.0027326247      0.00000      0.00000
      -4.3802279      0.99427538    0.0027040589      0.00000      0.00000
      -4.3589434       1.0109197    0.0028144217      0.00000      0.00000
      -4.3376587       1.0031276    0.0028061235      0.00000      0.00000
      -4.3163706       1.0027727    0.0028226873      0.00000      0.00000
      -4.2950823       1.0125437    0.0029481578      0.00000      0.00000
      -4.2737971      0.99901004    0.0029594067      0.00000      0.00000
      -4.2525150      0.99395452    0.0029297338      0.00000      0.00000
      -4.2312308       1.0020183    0.0027592197      0.00000      0.00000
      -4.1886509       1.0024145    0.0027207734      0.00000      0.00000
      -4.1673621      0.99871518    0.0027076240      0.00000      0.00000
      -4.1460789      0.99391931    0.0026402920      0.00000      0.00000
      -4.1247933      0.99390363    0.0026410878      0.00000      0.00000
      -4.1035074      0.99629706    0.0026391386      0.00000      0.00000
      -4.0822223       1.0036693    0.0026760259      0.00000      0.00000
      -4.0609334      0.99791900    0.0026271651      0.00000      0.00000
      -4.0396478       1.0003015    0.0026722939      0.00000      0.00000
      -4.0183600       1.0016628    0.0026657923      0.00000      0.00000
      -3.9970688       1.0084698    0.0026671607      0.00000      0.00000
      -3.9757763      0.98773450    0.0026486741      0.00000      0.00000
      -3.9544877       1.0021006    0.0026268495      0.00000      0.00000
      -3.9332025       1.0063369    0.0026263947      0.00000      0.00000
      -3.9119164      0.99762708    0.0025835311      0.00000      0.00000
      -3.8906290       1.0049534    0.0026939716      0.00000      0.00000
      -3.8693396       1.0040061    0.0027134982      0.00000      0.00000
      -3.8480549       1.0107643    0.0028225708      0.00000      0.00000
      -3.8267708       1.0035495    0.0026439799      0.00000      0.00000
      -3.8054845      0.99944555    0.0026765345      0.00000      0.00000
      -3.7841999       1.0026234    0.0026825258      0.00000      0.00000
      -3.7629137       1.0051864    0.0026515708      0.00000      0.00000
      -3.7416330       1.0016124    0.0026919930      0.00000      0.00000
      -3.7203483       1.0046767    0.0026944291      0.00000      0.00000
      -3.6990596       1.0026836    0.0026755608      0.00000      0.00000
      -3.6777688      0.99520642    0.0026682433      0.00000      0.00000
      -3.6351994       1.0005753    0.0026321073      0.00000      0.00000
      -3.6139144      0.99517744    0.0025874001      0.00000      0.00000
      -3.5926299       1.0004100    0.0027388717      0.00000      0.00000
      -3.5713435       1.0163167    0.0026950943      0.00000      0.00000
      -3.5500550      0.99959394    0.0027045099      0.00000      0.00000
      -3.5287660       1.0013657    0.0026967903      0.00000      0.00000
      -3.5074870       1.0036161    0.0027213150      0.00000      0.00000
      -3.4862004       1.0008144    0.0026572295      0.00000      0.00000
      -3.4649138       1.0043661    0.0025986694      0.00000      0.00000
      -3.4436293       1.0042641    0.0026841776      0.00000      0.00000
      -3.4223535       1.0006030    0.0027009884      0.00000      0.00000
      -3.4010635      0.99537478    0.0026063036      0.00000      0.00000
      -3.3797848       1.0041680    0.0026395863      0.00000      0.00000
      -3.3584981      0.99772551    0.0025697681      0.00000      0.00000
      -3.3372108       1.0008962    0.0025025296      0.00000      0.00000
      -3.3159238      0.99899246    0.0024989805      0.00000      0.00000
      -3.2946643      0.99742242    0.0025795391      0.00000      0.00000
      -3.2733795       1.0069878    0.0026010890      0.00000      0.00000
