#JD -  2457388 (hr) Flux  Fl_err  Model_fl   Residual for 1.62um (%)
      -2.4139274       1.0009108    0.0022785173      0.00000      0.00000
      -2.3967685       1.0045379    0.0022880039      0.00000      0.00000
      -2.3796119      0.99510573    0.0022367354      0.00000      0.00000
      -2.3624283       1.0037584    0.0023002600      0.00000      0.00000
      -2.3452542      0.99268295    0.0022295380      0.00000      0.00000
      -2.3280954      0.99611499    0.0021672493      0.00000      0.00000
      -2.3108841      0.99715650    0.0022312930      0.00000      0.00000
      -2.2937279      0.99708226    0.0022860365      0.00000      0.00000
      -2.2765756      0.99985915    0.0022343080      0.00000      0.00000
      -2.2594209       1.0021890    0.0023124744      0.00000      0.00000
      -2.2422617      0.99871834    0.0021492234      0.00000      0.00000
      -2.2251076      0.99283528    0.0020735597      0.00000      0.00000
      -2.2079540      0.99880338    0.0021038744      0.00000      0.00000
      -2.1907916      0.99921748    0.0020691061      0.00000      0.00000
      -2.1564684      0.99371487    0.0020592011      0.00000      0.00000
      -2.1393057      0.99513535    0.0020771159      0.00000      0.00000
      -2.1221514      0.99403976    0.0020726188      0.00000      0.00000
      -2.1049994      0.99915837    0.0020606410      0.00000      0.00000
      -2.0878427      0.99507948    0.0020759124      0.00000      0.00000
      -2.0706809      0.99086220    0.0020584097      0.00000      0.00000
      -2.0535003      0.99701695    0.0020380372      0.00000      0.00000
      -2.0363209      0.98941807    0.0020000642      0.00000      0.00000
      -2.0191896      0.99354783    0.0020572125      0.00000      0.00000
      -2.0020402      0.99870553    0.0021392246      0.00000      0.00000
      -1.9848875       1.0023630    0.0020818464      0.00000      0.00000
      -1.9677348      0.99559139    0.0020498530      0.00000      0.00000
      -1.9505772      0.99947667    0.0020589409      0.00000      0.00000
      -1.9334253      0.99949631    0.0020694836      0.00000      0.00000
      -1.9162731       1.0004581    0.0021441266      0.00000      0.00000
      -1.8991183       1.0103143    0.0021454230      0.00000      0.00000
      -1.8819675      0.99458999    0.0020911282      0.00000      0.00000
      -1.8648166       1.0011926    0.0021216010      0.00000      0.00000
      -1.8476630      0.99582592    0.0021039507      0.00000      0.00000
      -1.8305127      0.99583879    0.0021170866      0.00000      0.00000
      -1.8133558       1.0046489    0.0023753854      0.00000      0.00000
      -1.7961718      0.99942741    0.0020900212      0.00000      0.00000
      -1.7618224      0.99742547    0.0020766075      0.00000      0.00000
      -1.7446703      0.99537700    0.0020390041      0.00000      0.00000
      -1.7275163      0.99603289    0.0020296511      0.00000      0.00000
      -1.7103350      0.99745414    0.0019999709      0.00000      0.00000
      -1.6931812      0.99854283    0.0020561122      0.00000      0.00000
      -1.6760198      0.99250633    0.0020051652      0.00000      0.00000
      -1.6588624      0.99912604    0.0020620317      0.00000      0.00000
      -1.6417030      0.99250718    0.0020609779      0.00000      0.00000
      -1.6245494       1.0029054    0.0019882760      0.00000      0.00000
      -1.6073352      0.99815854    0.0019903978      0.00000      0.00000
      -1.5901794      0.99609207    0.0019391007      0.00000      0.00000
      -1.5730222      0.98951858    0.0019381600      0.00000      0.00000
      -1.5558700      0.99607008    0.0019695912      0.00000      0.00000
      -1.5387079       1.0013498    0.0019614114      0.00000      0.00000
      -1.5215525      0.99433894    0.0019465457      0.00000      0.00000
      -1.5043944       1.0042478    0.0019895044      0.00000      0.00000
      -1.4872407      0.99463279    0.0019362121      0.00000      0.00000
      -1.4700676       1.0014408    0.0019834879      0.00000      0.00000
      -1.4528847      0.99932267    0.0019279042      0.00000      0.00000
      -1.4357223       1.0046639    0.0019659566      0.00000      0.00000
      -1.4185246      0.99982629    0.0019344820      0.00000      0.00000
      -1.4013444      0.99716995    0.0019134875      0.00000      0.00000
      -1.3841855       1.0003458    0.0019459854      0.00000      0.00000
      -1.3669997       1.0017956    0.0019041142      0.00000      0.00000
      -1.3498463      0.99598782    0.0018521908      0.00000      0.00000
      -1.3326628      0.99970381    0.0019849304      0.00000      0.00000
      -1.3154663       1.0034660    0.0018938084      0.00000      0.00000
      -1.2982878       1.0009766    0.0018915332      0.00000      0.00000
      -1.2811327       1.0009759    0.0019053702      0.00000      0.00000
      -1.2639686      0.99597158    0.0018542657      0.00000      0.00000
      -1.2468145      0.99730286    0.0018524437      0.00000      0.00000
      -1.2296646       1.0032004    0.0019129179      0.00000      0.00000
      -1.2125125       1.0008724    0.0018331244      0.00000      0.00000
      -1.1953755      0.99884930    0.0018642091      0.00000      0.00000
      -1.1782241       1.0045156    0.0018825005      0.00000      0.00000
      -1.1610706       1.0055054    0.0018857008      0.00000      0.00000
      -1.1439169       1.0046740    0.0019197456      0.00000      0.00000
      -1.1267321      0.99907438    0.0018927937      0.00000      0.00000
      -1.1095584       1.0030451    0.0019395069      0.00000      0.00000
