#JD -  2457565 (hr) Flux  Fl_err  Model_fl   Residual for 2.29um (%)
      -4.5079613       1.0022040    0.0022061441      0.00000      0.00000
      -4.4866787       1.0014196    0.0021894089      0.00000      0.00000
      -4.4653956       1.0042180    0.0021951882      0.00000      0.00000
      -4.4441073      0.99750294    0.0021901420      0.00000      0.00000
      -4.4228128      0.99359014    0.0021983575      0.00000      0.00000
      -4.4015156      0.99757929    0.0021520769      0.00000      0.00000
      -4.3802279       1.0060789    0.0021868557      0.00000      0.00000
      -4.3589434       1.0122762    0.0022205471      0.00000      0.00000
      -4.3376587       1.0049814    0.0022166985      0.00000      0.00000
      -4.3163706       1.0004603    0.0022531783      0.00000      0.00000
      -4.2950823       1.0053098    0.0023244670      0.00000      0.00000
      -4.2737971       1.0051255    0.0023536666      0.00000      0.00000
      -4.2525150      0.99762289    0.0023120442      0.00000      0.00000
      -4.2312308       1.0007643    0.0021895369      0.00000      0.00000
      -4.2099406      0.99531243    0.0021775221      0.00000      0.00000
      -4.1886509      0.99696426    0.0021647467      0.00000      0.00000
      -4.1673621      0.99774850    0.0021555907      0.00000      0.00000
      -4.1460789      0.99716092    0.0021194207      0.00000      0.00000
      -4.1247933       1.0006552    0.0021456837      0.00000      0.00000
      -4.1035074       1.0007939    0.0021225643      0.00000      0.00000
      -4.0822223       1.0020856    0.0021422938      0.00000      0.00000
      -4.0609334      0.99555628    0.0021023081      0.00000      0.00000
      -4.0396478      0.99872141    0.0021207537      0.00000      0.00000
      -4.0183600       1.0004190    0.0021410495      0.00000      0.00000
      -3.9970688       1.0066215    0.0021328986      0.00000      0.00000
      -3.9757763      0.99868463    0.0021134558      0.00000      0.00000
      -3.9544877       1.0033507    0.0021178042      0.00000      0.00000
      -3.9332025       1.0035834    0.0021196362      0.00000      0.00000
      -3.9119164      0.99809747    0.0020908075      0.00000      0.00000
      -3.8906290       1.0027448    0.0021438168      0.00000      0.00000
      -3.8693396       1.0025386    0.0021671344      0.00000      0.00000
      -3.8480549       1.0062719    0.0022191487      0.00000      0.00000
      -3.8267708       1.0085146    0.0021431426      0.00000      0.00000
      -3.8054845       1.0011854    0.0021501645      0.00000      0.00000
      -3.7841999       1.0031436    0.0021469289      0.00000      0.00000
      -3.7629137       1.0001864    0.0021108921      0.00000      0.00000
      -3.7416330       1.0033741    0.0021558200      0.00000      0.00000
      -3.7203483       1.0108844    0.0021581177      0.00000      0.00000
      -3.6990596       1.0013520    0.0021447992      0.00000      0.00000
      -3.6777688      0.99737101    0.0021362289      0.00000      0.00000
      -3.6351994       1.0047123    0.0021292243      0.00000      0.00000
      -3.6139144       1.0002301    0.0021045410      0.00000      0.00000
      -3.5926299       1.0000342    0.0021505654      0.00000      0.00000
      -3.5713435       1.0057843    0.0021414089      0.00000      0.00000
      -3.5500550       1.0042131    0.0021793894      0.00000      0.00000
      -3.5287660      0.99671709    0.0021336389      0.00000      0.00000
      -3.5074870       1.0086259    0.0022027218      0.00000      0.00000
      -3.4862004       1.0036234    0.0021409699      0.00000      0.00000
      -3.4649138      0.99983842    0.0020871850      0.00000      0.00000
      -3.4436293       1.0041779    0.0021677258      0.00000      0.00000
      -3.4223535       1.0030429    0.0021641147      0.00000      0.00000
      -3.4010635      0.99167271    0.0020977399      0.00000      0.00000
      -3.3797848       1.0054833    0.0021282655      0.00000      0.00000
      -3.3584981      0.99920554    0.0020827187      0.00000      0.00000
      -3.3372108       1.0027292    0.0020581985      0.00000      0.00000
      -3.3159238       1.0013370    0.0020608595      0.00000      0.00000
      -3.2946643      0.99343070    0.0020729658      0.00000      0.00000
      -3.2733795       1.0066376    0.0021106613      0.00000      0.00000
      -3.2520884       1.0003517    0.0020840299      0.00000      0.00000
      -3.2307875      0.99875613    0.0021109789      0.00000      0.00000
      -3.2095167       1.0100787    0.0021305837      0.00000      0.00000
      -3.1882283       1.0074109    0.0021240839      0.00000      0.00000
      -3.1669402       1.0004874    0.0021310860      0.00000      0.00000
      -3.1456558      0.99766218    0.0021073756      0.00000      0.00000
      -3.1243688       1.0005469    0.0020950123      0.00000      0.00000
      -3.1030767       1.0038753    0.0021101400      0.00000      0.00000
      -3.0817351       1.0035371    0.0021027162      0.00000      0.00000
      -3.0604299      0.99951173    0.0020944759      0.00000      0.00000
      -3.0391400       1.0042093    0.0021070528      0.00000      0.00000
      -3.0178195       1.0045688    0.0021352270      0.00000      0.00000
      -2.9965365      0.99703335    0.0020822623      0.00000      0.00000
      -2.9752419       1.0058895    0.0021037501      0.00000      0.00000
      -2.9539556       1.0049622    0.0021008992      0.00000      0.00000
      -2.9326723       1.0070980    0.0021029659      0.00000      0.00000
      -2.9113919       1.0006088    0.0020791223      0.00000      0.00000
      -2.8901050      0.99284237    0.0020692862      0.00000      0.00000
      -2.8688100      0.99431141    0.0021026867      0.00000      0.00000
      -2.8475259      0.99936980    0.0020956121      0.00000      0.00000
      -2.8262412       1.0018682    0.0020984417      0.00000      0.00000
      -2.8049542      0.99574753    0.0020995753      0.00000      0.00000
      -2.7836670       1.0038962    0.0020963361      0.00000      0.00000
      -2.7623799      0.99805787    0.0021028128      0.00000      0.00000
      -2.7410997      0.99826983    0.0020978930      0.00000      0.00000
      -2.7198104      0.99192373    0.0021134502      0.00000      0.00000
      -2.6985222      0.99145678    0.0021202810      0.00000      0.00000
      -2.6772096       1.0063856    0.0021247264      0.00000      0.00000
      -2.6559244      0.99816746    0.0020893206      0.00000      0.00000
