   #JD - 2457565 (hr)        Flux             Fl_err    Model_fl    Residual for 0.76um (%)   
       -4.08086639643     1.01105    0.0897080063889         0.0                        0.0   
       -4.06407566741    0.939545    0.0897080063889         0.0                        0.0   
       -4.04729000106     1.19148    0.0897080063889         0.0                        0.0   
       -4.03049541637     1.01779    0.0897080063889         0.0                        0.0   
       -4.01371029764    0.994831    0.0897080063889         0.0                        0.0   
       -3.99692382663    0.916959    0.0897080063889         0.0                        0.0   
       -3.98014033958    0.916787    0.0897080063889         0.0                        0.0   
       -3.94657324255    0.958272    0.0897080063889         0.0                        0.0   
       -3.92978281528     1.11143    0.0897080063889         0.0                        0.0   
       -3.91299623251    0.974919    0.0897080063889         0.0                        0.0   
       -3.89621296898    0.948822    0.0897080063889         0.0                        0.0   
       -3.87943072245    0.977394    0.0897080063889         0.0                        0.0   
        -3.8626470007    0.973283    0.0897080063889         0.0                        0.0   
       -3.84586012736    0.912839    0.0897080063889         0.0                        0.0   
       -3.82907117531    0.861176    0.0897080063889         0.0                        0.0   
       -3.81228262559    0.934072    0.0897080063889         0.0                        0.0   
       -3.79549916089     1.01207    0.0897080063889         0.0                        0.0   
       -3.77870604023     1.07766    0.0897080063889         0.0                        0.0   
       -3.76192061976    0.954019    0.0897080063889         0.0                        0.0   
        -3.7451389432     1.02721    0.0897080063889         0.0                        0.0   
       -3.72835468501    0.986359    0.0897080063889         0.0                        0.0   
       -3.71157038212    0.998079    0.0897080063889         0.0                        0.0   
       -3.69478866085    0.906944    0.0897080063889         0.0                        0.0   
       -3.67800502852     1.04331    0.0897080063889         0.0                        0.0   
       -3.66122123972    0.991581    0.0897080063889         0.0                        0.0   
       -3.64443089068     1.03197    0.0897080063889         0.0                        0.0   
       -3.62764662132    0.972413    0.0897080063889         0.0                        0.0   
       -3.61085829511    0.977069    0.0897080063889         0.0                        0.0   
       -3.59406796843     1.02031    0.0897080063889         0.0                        0.0   
       -3.57727989927    0.928925    0.0897080063889         0.0                        0.0   
       -3.56049050018    0.874001    0.0897080063889         0.0                        0.0   
       -3.54370241985     1.12995    0.0897080063889         0.0                        0.0   
       -3.52690732107     1.00862    0.0897080063889         0.0                        0.0   
       -3.51012062654     1.13576    0.0897080063889         0.0                        0.0   
       -3.49333613366     1.07311    0.0897080063889         0.0                        0.0   
       -3.47654817626     1.02081    0.0897080063889         0.0                        0.0   
       -3.45976124704    0.986822    0.0897080063889         0.0                        0.0   
       -3.44297245145    0.998269    0.0897080063889         0.0                        0.0   
       -3.42618336529      1.0008    0.0897080063889         0.0                        0.0   
        -3.4094006829     1.07437    0.0897080063889         0.0                        0.0   
       -3.39261256903      1.0312    0.0897080063889         0.0                        0.0   
       -3.37582225353    0.996802    0.0897080063889         0.0                        0.0   
       -3.35902938992     1.05498    0.0897080063889         0.0                        0.0   
        -3.3422467187     1.07065    0.0897080063889         0.0                        0.0   
       -3.32545832545      1.0025    0.0897080063889         0.0                        0.0   
       -3.30866970867    0.887935    0.0897080063889         0.0                        0.0   
       -3.29188542813    0.974704    0.0897080063889         0.0                        0.0   
       -3.27510167286    0.874275    0.0897080063889         0.0                        0.0   
        -3.2583152689    0.988865    0.0897080063889         0.0                        0.0   
       -3.24153618515    0.921887    0.0897080063889         0.0                        0.0   
       -3.22474516556    0.924971    0.0897080063889         0.0                        0.0   
       -3.20796076208    0.887276    0.0897080063889         0.0                        0.0   
        -3.1911761798     1.03614    0.0897080063889         0.0                        0.0   
       -3.17439528555    0.973566    0.0897080063889         0.0                        0.0   
       -3.15760680288     1.07372    0.0897080063889         0.0                        0.0   
       -3.14081747085     1.06665    0.0897080063889         0.0                        0.0   
       -3.12402777001     1.12504    0.0897080063889         0.0                        0.0   
       -3.10723947734    0.968596    0.0897080063889         0.0                        0.0   
       -3.09045485035    0.905819    0.0897080063889         0.0                        0.0   
       -3.07366092503    0.947114    0.0897080063889         0.0                        0.0   
       -3.05687303469      1.0376    0.0897080063889         0.0                        0.0   
       -3.04008038342     1.11666    0.0897080063889         0.0                        0.0   
       -3.02329710871    0.936857    0.0897080063889         0.0                        0.0   
       -3.00650874898     1.02854    0.0897080063889         0.0                        0.0   
         -2.989724949     0.91371    0.0897080063889         0.0                        0.0   
       -2.96367107704     1.21131    0.0897080063889         0.0                        0.0   
       -2.94688297436    0.853934    0.0897080063889         0.0                        0.0   
       -2.93010339886     0.90715    0.0897080063889         0.0                        0.0   
       -2.91331639141    0.971033    0.0897080063889         0.0                        0.0   
        -2.8965331167    0.946155    0.0897080063889         0.0                        0.0   
       -2.87974532694     1.09046    0.0897080063889         0.0                        0.0   
       -2.86296171695    0.994015    0.0897080063889         0.0                        0.0   
       -2.84617174789     1.05382    0.0897080063889         0.0                        0.0   
       -2.82938533276    0.847948    0.0897080063889         0.0                        0.0   
       -2.81260153279     1.17593    0.0897080063889         0.0                        0.0   
       -2.79581929743    0.994783    0.0897080063889         0.0                        0.0   
       -2.77903582156     1.08068    0.0897080063889         0.0                        0.0   
       -2.76224646717    0.950096    0.0897080063889         0.0                        0.0   
       -2.74546286836     1.22621    0.0897080063889         0.0                        0.0   
       -2.72867501155    0.989552    0.0897080063889         0.0                        0.0   
       -2.71188715473    0.887858    0.0897080063889         0.0                        0.0   
       -2.69509831443    0.967156    0.0897080063889         0.0                        0.0   
       -2.67831479385     1.14628    0.0897080063889         0.0                        0.0   
       -2.66153302789     1.01674    0.0897080063889         0.0                        0.0   
       -2.64474407583    0.984393    0.0897080063889         0.0                        0.0   
       -2.62795602903    0.980763    0.0897080063889         0.0                        0.0   
       -2.61116442829     1.08387    0.0897080063889         0.0                        0.0   
       -2.59437606856     1.02554    0.0897080063889         0.0                        0.0   
       -2.57758923993     1.02962    0.0897080063889         0.0                        0.0   
       -2.56080630049     1.10259    0.0897080063889         0.0                        0.0   
       -2.54401552677     1.01128    0.0897080063889         0.0                        0.0   
       -2.52722960338     1.00761    0.0897080063889         0.0                        0.0   
       -2.51044028252    0.940396    0.0897080063889         0.0                        0.0   
       -2.49365518615    0.955031    0.0897080063889         0.0                        0.0   
       -2.47686746344     1.03314    0.0897080063889         0.0                        0.0   
       -2.46008037776     1.04924    0.0897080063889         0.0                        0.0   
       -2.44329059869     1.01923    0.0897080063889         0.0                        0.0   
       -2.42650701106    0.979617    0.0897080063889         0.0                        0.0   
       -2.40971640497     1.07606    0.0897080063889         0.0                        0.0   
       -2.39292385429     1.07588    0.0897080063889         0.0                        0.0   
        -2.3761421442    0.973026    0.0897080063889         0.0                        0.0   
       -2.35935943946     1.07772    0.0897080063889         0.0                        0.0   
       -2.34257620946    0.820671    0.0897080063889         0.0                        0.0   
       -2.32579347119     1.02804    0.0897080063889         0.0                        0.0   
        -2.3090098165    0.938424    0.0897080063889         0.0                        0.0   
       -2.29222613946      1.1659    0.0897080063889         0.0                        0.0   
       -2.27544067428     1.04307    0.0897080063889         0.0                        0.0   
       -2.25865710899    0.974442    0.0897080063889         0.0                        0.0   
       -2.24186767638    0.963547    0.0897080063889         0.0                        0.0   
       -2.22508450225    0.976604    0.0897080063889         0.0                        0.0   
       -2.20829581842     1.00268    0.0897080063889         0.0                        0.0   
        -2.1915143095     0.96393    0.0897080063889         0.0                        0.0   
       -2.17472502217     1.02227    0.0897080063889         0.0                        0.0   
        -2.1579413116     1.07756    0.0897080063889         0.0                        0.0   
       -2.14114930853     1.00683    0.0897080063889         0.0                        0.0   
       -2.12436399981    0.938956    0.0897080063889         0.0                        0.0   
       -2.10757407546     1.08779    0.0897080063889         0.0                        0.0   
       -2.09078805149      1.1043    0.0897080063889         0.0                        0.0   
        -2.0740043968     1.04605    0.0897080063889         0.0                        0.0   
       -2.05722006038     1.01256    0.0897080063889         0.0                        0.0   
        -2.0404324159    0.808433    0.0897080063889         0.0                        0.0   
       -2.02364526317     1.03325    0.0897080063889         0.0                        0.0   
       -2.00686241314     1.01401    0.0897080063889         0.0                        0.0   
       -1.99008195475     1.08162    0.0897080063889         0.0                        0.0   
       -1.97329328209    0.882548    0.0897080063889         0.0                        0.0   
       -1.95650702342      1.1148    0.0897080063889         0.0                        0.0   
       -1.93971803784     1.14426    0.0897080063889         0.0                        0.0   
       -1.92293046042     1.01211    0.0897080063889         0.0                        0.0   
        -1.9061418213     1.04196    0.0897080063889         0.0                        0.0   
       -1.88934787363     1.01795    0.0897080063889         0.0                        0.0   
       -1.87256262079    0.994543    0.0897080063889         0.0                        0.0   
       -1.85577313229     1.22117    0.0897080063889         0.0                        0.0   
       -1.83898606896     1.08214    0.0897080063889         0.0                        0.0   
        -1.8222024031    0.933065    0.0897080063889         0.0                        0.0   
       -1.80541497096    0.973522    0.0897080063889         0.0                        0.0   
       -1.78862710297    0.925216    0.0897080063889         0.0                        0.0   
       -1.77184320241     1.09544    0.0897080063889         0.0                        0.0   
       -1.75505904481     1.03019    0.0897080063889         0.0                        0.0   
        -1.7382764183    0.902779    0.0897080063889         0.0                        0.0   
       -1.72148587927      1.1263    0.0897080063889         0.0                        0.0   
       -1.70469898358     1.12763    0.0897080063889         0.0                        0.0   
        -1.6879112944     1.08411    0.0897080063889         0.0                        0.0   
       -1.67112758383     1.11633    0.0897080063889         0.0                        0.0   
       -1.65433583781     1.12786    0.0897080063889         0.0                        0.0   
       -1.63755190372    0.957101    0.0897080063889         0.0                        0.0   
       -1.62076181173      1.1257    0.0897080063889         0.0                        0.0   
       -1.60397386551     1.13539    0.0897080063889         0.0                        0.0   
       -1.58718558401    0.947154    0.0897080063889         0.0                        0.0   
       -1.57039812952    0.962675    0.0897080063889         0.0                        0.0   
       -1.55361331254    0.902597    0.0897080063889         0.0                        0.0   
       -1.53682534397      1.1458    0.0897080063889         0.0                        0.0   
       -1.52003724128    0.977527    0.0897080063889         0.0                        0.0   
       -1.50325423479    0.968578    0.0897080063889         0.0                        0.0   
       -1.48646605387    0.938343    0.0897080063889         0.0                        0.0   
       -1.46967625245     1.04193    0.0897080063889         0.0                        0.0   
       -1.45288825035     1.03596    0.0897080063889         0.0                        0.0   
       -1.43610130996    0.991674    0.0897080063889         0.0                        0.0   
        -1.4193123132     1.15414    0.0897080063889         0.0                        0.0   
       -1.40252757445     1.00371    0.0897080063889         0.0                        0.0   
       -1.38573962823         1.0    0.0897080063889         0.0                        0.0   
       -1.36895488948    0.991857    0.0897080063889         0.0                        0.0   
       -1.35216614977    0.929626    0.0897080063889         0.0                        0.0   
       -1.33537437022    0.909777    0.0897080063889         0.0                        0.0   
       -1.31857778504     1.06351    0.0897080063889         0.0                        0.0   
       -1.30178476498     1.01731    0.0897080063889         0.0                        0.0   
       -1.28498965502    0.936112    0.0897080063889         0.0                        0.0   
       -1.26820766553    0.963738    0.0897080063889         0.0                        0.0   
       -1.25141457841      1.1054    0.0897080063889         0.0                        0.0   
       -1.23462192714     1.04395    0.0897080063889         0.0                        0.0   
       -1.21783187985     1.13523    0.0897080063889         0.0                        0.0   
       -1.20104921982     1.02078    0.0897080063889         0.0                        0.0   
       -1.18426487222     1.12369    0.0897080063889         0.0                        0.0   
       -1.16747604311      1.0653    0.0897080063889         0.0                        0.0   
       -1.15068981797    0.985867    0.0897080063889         0.0                        0.0   
       -1.13388424739    0.912991    0.0897080063889         0.0                        0.0   
       -1.11710102856    0.965007    0.0897080063889         0.0                        0.0   
       -1.10031694919     1.05981    0.0897080063889         0.0                        0.0   
       -1.08352791891    0.864784    0.0897080063889         0.0                        0.0   
        -1.0667408444    0.881365    0.0897080063889         0.0                        0.0   
       -1.04995691031    0.844634    0.0897080063889         0.0                        0.0   
          -1.03316845     1.17034    0.0897080063889         0.0                        0.0   
       -1.01638508588      1.0916    0.0897080063889         0.0                        0.0   
      -0.999596558511    0.924945    0.0897080063889         0.0                        0.0   
       -0.98281236738    0.945358    0.0897080063889         0.0                        0.0   
          -0.96602403     1.16949    0.0897080063889         0.0                        0.0   
      -0.949241537601     1.03978    0.0897080063889         0.0                        0.0   
      -0.932453300804      1.0338    0.0897080063889         0.0                        0.0   
      -0.915664985776     1.10937    0.0897080063889         0.0                        0.0   
      -0.898880794644    0.979652    0.0897080063889         0.0                        0.0   
      -0.882094111294     0.97864    0.0897080063889         0.0                        0.0   
      -0.865304812789     0.99225    0.0897080063889         0.0                        0.0   
      -0.848517648876     1.07576    0.0897080063889         0.0                        0.0   
      -0.831722974777      1.0308    0.0897080063889         0.0                        0.0   
      -0.814939498901      1.0251    0.0897080063889         0.0                        0.0   
      -0.798151217401     1.17351    0.0897080063889         0.0                        0.0   
       -0.78136786446     1.13318    0.0897080063889         0.0                        0.0   
      -0.764584064484    0.932235    0.0897080063889         0.0                        0.0   
      -0.747797001153     0.95948    0.0897080063889         0.0                        0.0   
      -0.731008406729     1.00777    0.0897080063889         0.0                        0.0   
      -0.714225322008      1.1088    0.0897080063889         0.0                        0.0   
      -0.697440616786     1.07839    0.0897080063889         0.0                        0.0   
      -0.680654738098     1.07624    0.0897080063889         0.0                        0.0   
      -0.663865428418    0.937391    0.0897080063889         0.0                        0.0   
      -0.647081013769    0.967219    0.0897080063889         0.0                        0.0   
      -0.630292531103     1.03554    0.0897080063889         0.0                        0.0   
      -0.613504070789     1.01171    0.0897080063889         0.0                        0.0   
      -0.596720706671      1.0739    0.0897080063889         0.0                        0.0   
      -0.579933665693    0.944724    0.0897080063889         0.0                        0.0   
       -0.56315048039    0.954417    0.0897080063889         0.0                        0.0   
      -0.546366088092     1.01418    0.0897080063889         0.0                        0.0   
       -0.52958265692    0.875817    0.0897080063889         0.0                        0.0   
      -0.512800008059     1.13111    0.0897080063889         0.0                        0.0   
      -0.496018085629     1.09455    0.0897080063889         0.0                        0.0   
      -0.479229055345     1.00436    0.0897080063889         0.0                        0.0   
      -0.462445132434    0.973164    0.0897080063889         0.0                        0.0   
      -0.445659287274    0.988281    0.0897080063889         0.0                        0.0   
      -0.428879275918     1.01502    0.0897080063889         0.0                        0.0   
       -0.41209615767     1.00901    0.0897080063889         0.0                        0.0   
      -0.395259641111     1.02607    0.0897080063889         0.0                        0.0   
      -0.378466889262     1.03801    0.0897080063889         0.0                        0.0   
      -0.361682016402     1.09256    0.0897080063889         0.0                        0.0   
      -0.344887454063     1.03033    0.0897080063889         0.0                        0.0   
      -0.328103777021    0.906613    0.0897080063889         0.0                        0.0   
      -0.311315819621     1.01028    0.0897080063889         0.0                        0.0   
      -0.294537451118    0.965188    0.0897080063889         0.0                        0.0   
      -0.277750052512     1.06991    0.0897080063889         0.0                        0.0   
      -0.260965246707    0.709997    0.0897080063889         0.0                        0.0   
      -0.244176439941     1.10778    0.0897080063889         0.0                        0.0   
      -0.227395690978     0.99612    0.0897080063889         0.0                        0.0   
      -0.210611712188     1.18831    0.0897080063889         0.0                        0.0   
      -0.193828526884     0.91554    0.0897080063889         0.0                        0.0   
      -0.177042681724      1.1083    0.0897080063889         0.0                        0.0   
      -0.160262949765     1.00319    0.0897080063889         0.0                        0.0   
      -0.143477194011    0.921067    0.0897080063889         0.0                        0.0   
       -0.12669622153    0.962305    0.0897080063889         0.0                        0.0   
      -0.109913371503     1.10847    0.0897080063889         0.0                        0.0   
     -0.0931273587048    0.939253    0.0897080063889         0.0                        0.0   
     -0.0763370543718    0.951836    0.0897080063889         0.0                        0.0   
     -0.0595493540168     0.95124    0.0897080063889         0.0                        0.0   
     -0.0427654534578     1.01121    0.0897080063889         0.0                        0.0   
     -0.0259869173169    0.948646    0.0897080063889         0.0                        0.0   
    -0.00919831171632     1.03267    0.0897080063889         0.0                        0.0   
     0.00758357718587     1.07495    0.0897080063889         0.0                        0.0   
      0.0243722386658     1.09096    0.0897080063889         0.0                        0.0   
       0.041150841862    0.944786    0.0897080063889         0.0                        0.0   
      0.0579369999468    0.900905    0.0897080063889         0.0                        0.0   
      0.0747221074998     0.97459    0.0897080063889         0.0                        0.0   
       0.091510143131    0.882793    0.0897080063889         0.0                        0.0   
       0.108292981982     1.06207    0.0897080063889         0.0                        0.0   
       0.125077486038     1.09758    0.0897080063889         0.0                        0.0   
        0.14185924083     1.03085    0.0897080063889         0.0                        0.0   
       0.158647220582     1.02274    0.0897080063889         0.0                        0.0   
       0.175430361181    0.867869    0.0897080063889         0.0                        0.0   
       0.192218586802     1.03599    0.0897080063889         0.0                        0.0   
       0.209006622434     1.00324    0.0897080063889         0.0                        0.0   
         0.2257960774     1.02398    0.0897080063889         0.0                        0.0   
       0.242579966784    0.948562    0.0897080063889         0.0                        0.0   
       0.259367130697      1.0215    0.0897080063889         0.0                        0.0   
       0.276156518608     0.83321    0.0897080063889         0.0                        0.0   
       0.292940463871     1.05189    0.0897080063889         0.0                        0.0   
       0.309724006802    0.949459    0.0897080063889         0.0                        0.0   
       0.326505627483    0.994796    0.0897080063889         0.0                        0.0   
        0.34328712523    0.999967    0.0897080063889         0.0                        0.0   
       0.360071852803     1.03211    0.0897080063889         0.0                        0.0   
       0.376854602247    0.951878    0.0897080063889         0.0                        0.0   
       0.393636971712    0.988158    0.0897080063889         0.0                        0.0   
       0.410420000553    0.886215    0.0897080063889         0.0                        0.0   
       0.427209254354    0.948112    0.0897080063889         0.0                        0.0   
       0.443996306509     1.08904    0.0897080063889         0.0                        0.0   
       0.460785225034    0.823437    0.0897080063889         0.0                        0.0   
         0.4775650464    0.928875    0.0897080063889         0.0                        0.0   
       0.494352266192    0.883943    0.0897080063889         0.0                        0.0   
        0.51114282757     0.95384    0.0897080063889         0.0                        0.0   
       0.527930527925     1.02084    0.0897080063889         0.0                        0.0   
       0.544718630612     1.04918    0.0897080063889         0.0                        0.0   
        0.56150643155    0.902533    0.0897080063889         0.0                        0.0   
       0.578290387988    0.958458    0.0897080063889         0.0                        0.0   
       0.595074087381    0.968553    0.0897080063889         0.0                        0.0   
       0.611859552562     1.12007    0.0897080063889         0.0                        0.0   
       0.628644324839     1.19646    0.0897080063889         0.0                        0.0   
       0.645432494581     0.88581    0.0897080063889         0.0                        0.0   
       0.662221144885     1.11923    0.0897080063889         0.0                        0.0   
       0.679009504616     1.00914    0.0897080063889         0.0                        0.0   
       0.695797003806     1.01922    0.0897080063889         0.0                        0.0   
       0.712580066174    0.931988    0.0897080063889         0.0                        0.0   
       0.729369532317    0.906726    0.0897080063889         0.0                        0.0   
       0.746158193797     1.06334    0.0897080063889         0.0                        0.0   
       0.762942764908     1.18103    0.0897080063889         0.0                        0.0   
       0.779725771397    0.986803    0.0897080063889         0.0                        0.0   
       0.796514522284    0.996836    0.0897080063889         0.0                        0.0   
       0.813301730901     1.01573    0.0897080063889         0.0                        0.0   
       0.830084536225    0.946861    0.0897080063889         0.0                        0.0   
       0.846873488277    0.949217    0.0897080063889         0.0                        0.0   
       0.863661892712     1.16423    0.0897080063889         0.0                        0.0   
       0.880452107638    0.916029    0.0897080063889         0.0                        0.0   
       0.897241540253     1.06937    0.0897080063889         0.0                        0.0   
       0.914022915065    0.985891    0.0897080063889         0.0                        0.0   
       0.930812180042     1.07344    0.0897080063889         0.0                        0.0   
       0.947593487799    0.980137    0.0897080063889         0.0                        0.0   
       0.964382205158     1.04537    0.0897080063889         0.0                        0.0   
       0.981165613979    0.909345    0.0897080063889         0.0                        0.0   
       0.997948855162       1.098    0.0897080063889         0.0                        0.0   
        1.01473171636    0.910171    0.0897080063889         0.0                        0.0   
        1.03151508048    0.989031    0.0897080063889         0.0                        0.0   
        1.04830850288    0.996984    0.0897080063889         0.0                        0.0   
        1.06509680673     1.06081    0.0897080063889         0.0                        0.0   
        1.08188587055    0.832274    0.0897080063889         0.0                        0.0   
         1.0986755155    0.976695    0.0897080063889         0.0                        0.0   
        1.11545721442     1.23974    0.0897080063889         0.0                        0.0   
        1.13224102557     1.03504    0.0897080063889         0.0                        0.0   
        1.14903490618     1.12161    0.0897080063889         0.0                        0.0   
         1.1658231318    0.906677    0.0897080063889         0.0                        0.0   
        1.18261614069    0.988301    0.0897080063889         0.0                        0.0   
        1.19940431044     1.01714    0.0897080063889         0.0                        0.0   
        1.21618891507     1.06829    0.0897080063889         0.0                        0.0   
         1.2329713963     0.86823    0.0897080063889         0.0                        0.0   
        1.24975401163    0.920612    0.0897080063889         0.0                        0.0   
        1.26654243842     0.92698    0.0897080063889         0.0                        0.0   
        1.28333663195     1.12921    0.0897080063889         0.0                        0.0   
        1.30012094602    0.898923    0.0897080063889         0.0                        0.0   
        1.31690875813     1.09549    0.0897080063889         0.0                        0.0   
        1.33369250223    0.978827    0.0897080063889         0.0                        0.0   
         1.3504751958    0.867673    0.0897080063889         0.0                        0.0   
        1.36725794524    0.816026    0.0897080063889         0.0                        0.0   
        1.38404078409     0.96513    0.0897080063889         0.0                        0.0   
        1.40082923323     1.33219    0.0897080063889         0.0                        0.0   
        1.41761264205    0.936523    0.0897080063889         0.0                        0.0   
        1.43439559266    0.916793    0.0897080063889         0.0                        0.0   
        1.45118363947    0.944306    0.0897080063889         0.0                        0.0   
        1.46797180921     1.04705    0.0897080063889         0.0                        0.0   
        1.48475679383    0.879734    0.0897080063889         0.0                        0.0   
        1.50154428184    0.968372    0.0897080063889         0.0                        0.0   
        1.51833301038    0.986885    0.0897080063889         0.0                        0.0   
        1.53511625156    0.916762    0.0897080063889         0.0                        0.0   
        1.55190315843     1.03849    0.0897080063889         0.0                        0.0   
        1.56868689135    0.993377    0.0897080063889         0.0                        0.0   
        1.58546943963     1.03179    0.0897080063889         0.0                        0.0   
        1.60225307196    0.963665    0.0897080063889         0.0                        0.0   
        1.61904164404     1.19153    0.0897080063889         0.0                        0.0   
        1.63582508639     1.03125    0.0897080063889         0.0                        0.0   
        1.65261244029     1.14594    0.0897080063889         0.0                        0.0   
        1.66939554736     0.92308    0.0897080063889         0.0                        0.0   
        1.68617909029    0.906213    0.0897080063889         0.0                        0.0   
        1.70296899229     1.11088    0.0897080063889         0.0                        0.0   
        1.71975612268    0.887992    0.0897080063889         0.0                        0.0   
        1.73653928563    0.961893    0.0897080063889         0.0                        0.0   
        1.75332743302     1.00635    0.0897080063889         0.0                        0.0   
        1.77011487633     1.21943    0.0897080063889         0.0                        0.0   
        1.78689903393    0.985142    0.0897080063889         0.0                        0.0   
        1.80368647724     1.13184    0.0897080063889         0.0                        0.0   
        1.82047132775    0.879516    0.0897080063889         0.0                        0.0   
        1.83725431189    0.924095    0.0897080063889         0.0                        0.0   
        1.85404297337      1.0059    0.0897080063889         0.0                        0.0   
        1.87082412466     1.01809    0.0897080063889         0.0                        0.0   
        1.88760793582     0.91273    0.0897080063889         0.0                        0.0   
        1.90439676493    0.955179    0.0897080063889         0.0                        0.0   
        1.92118540406     1.03488    0.0897080063889         0.0                        0.0   
        1.93797386438    0.938681    0.0897080063889         0.0                        0.0   
        1.95476118475    0.877914    0.0897080063889         0.0                        0.0   
        1.97154696286     1.08388    0.0897080063889         0.0                        0.0   
        1.98833461851    0.958102    0.0897080063889         0.0                        0.0   
        2.00511722267     0.95397    0.0897080063889         0.0                        0.0   
        2.02190491185     1.00665    0.0897080063889         0.0                        0.0   
        2.03868765011    0.906704    0.0897080063889         0.0                        0.0   
        2.05547118187    0.915803    0.0897080063889         0.0                        0.0   
        2.07225535065    0.994234    0.0897080063889         0.0                        0.0   
        2.08903861418    0.977737    0.0897080063889         0.0                        0.0   
        2.10582110658    0.955087    0.0897080063889         0.0                        0.0   
         2.1226085946     1.08612    0.0897080063889         0.0                        0.0   
        2.13941384107    0.916547    0.0897080063889         0.0                        0.0   
        2.15619776398     1.00914    0.0897080063889         0.0                        0.0   
        2.17299204692     1.05871    0.0897080063889         0.0                        0.0   
        2.18977985904     1.00165    0.0897080063889         0.0                        0.0   
         2.2065641284    0.998468    0.0897080063889         0.0                        0.0   
        2.22334677726    0.913524    0.0897080063889         0.0                        0.0   
        2.24012436345    0.906568    0.0897080063889         0.0                        0.0   
        2.25691186264     1.04174    0.0897080063889         0.0                        0.0   
        2.27369637787    0.958483    0.0897080063889         0.0                        0.0   
        2.29047969729      1.0167    0.0897080063889         0.0                        0.0   
        2.30726253614     1.26938    0.0897080063889         0.0                        0.0   
        2.32405189052    0.925709    0.0897080063889         0.0                        0.0   
        2.34084068611    0.939933    0.0897080063889         0.0                        0.0   
         2.3576268442     1.01328    0.0897080063889         0.0                        0.0   
        2.37441093475     1.36711    0.0897080063889         0.0                        0.0   
        2.39119904861    0.866253    0.0897080063889         0.0                        0.0   
        2.40798336267     1.16012    0.0897080063889         0.0                        0.0   
        2.42476993427    0.949036    0.0897080063889         0.0                        0.0   
        2.44155404717     1.15707    0.0897080063889         0.0                        0.0   
        2.45834408328    0.836044    0.0897080063889         0.0                        0.0   
        2.47513289005     1.02179    0.0897080063889         0.0                        0.0   
         2.4919144772     1.13962    0.0897080063889         0.0                        0.0   
        2.50869609788    0.896904    0.0897080063889         0.0                        0.0   
        2.52548122779     1.14403    0.0897080063889         0.0                        0.0   
        2.54232532158     0.93865    0.0897080063889         0.0                        0.0   
        2.55910707638    0.935063    0.0897080063889         0.0                        0.0   
        2.57589133456    0.818639    0.0897080063889         0.0                        0.0   
        2.59267829731    0.985431    0.0897080063889         0.0                        0.0   
        2.60946139321     1.16813    0.0897080063889         0.0                        0.0   
        2.62625470385     1.20191    0.0897080063889         0.0                        0.0   
        2.64303327352     1.16902    0.0897080063889         0.0                        0.0   
        2.65981537476     1.00435    0.0897080063889         0.0                        0.0   
